okada,normal,2022-06-16,13:59:39.96,D,oボタン
okada,normal,2022-06-16,13:59:40.08,U,oボタン
okada,normal,2022-06-16,13:59:40.14,D,rボタン
okada,normal,2022-06-16,13:59:40.22,U,rボタン
okada,normal,2022-06-16,13:59:40.24,D,iボタン
okada,normal,2022-06-16,13:59:40.34,U,iボタン
okada,normal,2022-06-16,13:59:40.45,D,nボタン
okada,normal,2022-06-16,13:59:40.51,U,nボタン
okada,normal,2022-06-16,13:59:40.60,D,nボタン
okada,normal,2022-06-16,13:59:40.68,U,nボタン
okada,normal,2022-06-16,13:59:40.80,D,pボタン
okada,normal,2022-06-16,13:59:40.90,U,pボタン
okada,normal,2022-06-16,13:59:40.98,D,iボタン
okada,normal,2022-06-16,13:59:41.06,U,iボタン
okada,normal,2022-06-16,13:59:41.21,D,kボタン
okada,normal,2022-06-16,13:59:41.28,U,kボタン
okada,normal,2022-06-16,13:59:41.36,D,kボタン
okada,normal,2022-06-16,13:59:41.44,U,kボタン
okada,normal,2022-06-16,13:59:41.55,D,uボタン
okada,normal,2022-06-16,13:59:41.61,U,uボタン
okada,normal,2022-06-16,13:59:41.74,D,hボタン
okada,normal,2022-06-16,13:59:41.83,U,hボタン
okada,normal,2022-06-16,13:59:41.85,D,aボタン
okada,normal,2022-06-16,13:59:41.89,D,Spaceボタン
okada,normal,2022-06-16,13:59:41.91,U,aボタン
okada,normal,2022-06-16,13:59:42.02,U,Spaceボタン
okada,normal,2022-06-16,13:59:42.11,D,Enterボタン
okada,normal,2022-06-16,13:59:42.18,U,Enterボタン
okada,normal,2022-06-16,13:59:42.37,D,kボタン
okada,normal,2022-06-16,13:59:42.45,U,kボタン
okada,normal,2022-06-16,13:59:42.57,D,iボタン
okada,normal,2022-06-16,13:59:42.63,U,iボタン
okada,normal,2022-06-16,13:59:42.77,D,kボタン
okada,normal,2022-06-16,13:59:42.85,U,kボタン
okada,normal,2022-06-16,13:59:42.87,D,aボタン
okada,normal,2022-06-16,13:59:42.93,U,aボタン
okada,normal,2022-06-16,13:59:42.99,D,iボタン
okada,normal,2022-06-16,13:59:43.07,U,iボタン
okada,normal,2022-06-16,13:59:43.14,D,tボタン
okada,normal,2022-06-16,13:59:43.20,D,aボタン
okada,normal,2022-06-16,13:59:43.24,U,tボタン
okada,normal,2022-06-16,13:59:43.32,U,aボタン
okada,normal,2022-06-16,13:59:43.39,D,iボタン
okada,normal,2022-06-16,13:59:43.48,U,iボタン
okada,normal,2022-06-16,13:59:43.50,D,sボタン
okada,normal,2022-06-16,13:59:43.59,D,oボタン
okada,normal,2022-06-16,13:59:43.61,U,sボタン
okada,normal,2022-06-16,13:59:43.70,U,oボタン
okada,normal,2022-06-16,13:59:43.73,D,uボタン
okada,normal,2022-06-16,13:59:43.84,U,uボタン
okada,normal,2022-06-16,13:59:43.87,D,Spaceボタン
okada,normal,2022-06-16,13:59:43.98,U,Spaceボタン
okada,normal,2022-06-16,13:59:44.02,D,nボタン
okada,normal,2022-06-16,13:59:44.11,D,oボタン
okada,normal,2022-06-16,13:59:44.19,U,nボタン
okada,normal,2022-06-16,13:59:44.23,U,oボタン
okada,normal,2022-06-16,13:59:44.43,D,Enterボタン
okada,normal,2022-06-16,13:59:44.52,U,Enterボタン
okada,normal,2022-06-16,13:59:44.53,D,sボタン
okada,normal,2022-06-16,13:59:44.61,U,sボタン
okada,normal,2022-06-16,13:59:44.71,D,eボタン
okada,normal,2022-06-16,13:59:44.79,U,eボタン
okada,normal,2022-06-16,13:59:44.86,D,nボタン
okada,normal,2022-06-16,13:59:44.93,U,nボタン
okada,normal,2022-06-16,13:59:44.99,D,nボタン
okada,normal,2022-06-16,13:59:45.10,U,nボタン
okada,normal,2022-06-16,13:59:45.12,D,sボタン
okada,normal,2022-06-16,13:59:45.22,U,sボタン
okada,normal,2022-06-16,13:59:45.29,D,yボタン
okada,normal,2022-06-16,13:59:45.40,D,uボタン
okada,normal,2022-06-16,13:59:45.42,U,yボタン
okada,normal,2022-06-16,13:59:45.44,D,Spaceボタン
okada,normal,2022-06-16,13:59:45.48,U,uボタン
okada,normal,2022-06-16,13:59:45.56,U,Spaceボタン
okada,normal,2022-06-16,13:59:45.66,D,nボタン
okada,normal,2022-06-16,13:59:45.75,D,iボタン
okada,normal,2022-06-16,13:59:45.80,U,nボタン
okada,normal,2022-06-16,13:59:45.87,U,iボタン
okada,normal,2022-06-16,13:59:45.99,D,tボタン
okada,normal,2022-06-16,13:59:46.07,U,tボタン
okada,normal,2022-06-16,13:59:46.17,D,oボタン
okada,normal,2022-06-16,13:59:46.25,U,oボタン
okada,normal,2022-06-16,13:59:46.34,D,tボタン
okada,normal,2022-06-16,13:59:46.40,U,tボタン
okada,normal,2022-06-16,13:59:46.50,D,tボタン
okada,normal,2022-06-16,13:59:46.62,U,tボタン
okada,normal,2022-06-16,13:59:47.18,D,aボタン
okada,normal,2022-06-16,13:59:47.34,U,aボタン
okada,normal,2022-06-16,13:59:48.22,D,Enterボタン
okada,normal,2022-06-16,13:59:48.34,U,Enterボタン
okada,normal,2022-06-16,13:59:48.49,D,Enterボタン
okada,normal,2022-06-16,13:59:48.58,U,Enterボタン
okada,normal,2022-06-16,13:59:51.24,D,oボタン
okada,normal,2022-06-16,13:59:51.33,U,oボタン
okada,normal,2022-06-16,13:59:51.42,D,rボタン
okada,normal,2022-06-16,13:59:51.51,U,rボタン
okada,normal,2022-06-16,13:59:51.53,D,iボタン
okada,normal,2022-06-16,13:59:51.59,U,iボタン
