周波数 (Hz)	レベル (dB)
43.066406	-31.350334
86.132812	-27.718369
129.199219	-31.125151
172.265625	-41.537724
215.332031	-47.113178
258.398438	-51.569599
301.464844	-48.886135
344.531250	-50.933372
387.597656	-50.485451
430.664062	-49.615749
473.730469	-53.002815
516.796875	-57.886906
559.863281	-61.721638
602.929688	-66.082100
645.996094	-64.724892
689.062500	-64.683228
732.128906	-64.979767
775.195312	-65.850601
818.261719	-61.729645
861.328125	-59.631668
904.394531	-58.902954
947.460938	-61.352329
990.527344	-62.049557
1033.593750	-60.428570
1076.660156	-59.462605
1119.726562	-59.155792
1162.792969	-61.817780
1205.859375	-62.843487
1248.925781	-63.070587
1291.992188	-60.611294
1335.058594	-60.637665
1378.125000	-61.717201
1421.191406	-62.582706
1464.257812	-62.577885
1507.324219	-61.565338
1550.390625	-60.740448
1593.457031	-61.196804
1636.523438	-61.683224
1679.589844	-60.228111
1722.656250	-62.102024
1765.722656	-63.807156
1808.789062	-62.793823
1851.855469	-64.081726
1894.921875	-65.022377
1937.988281	-62.452644
1981.054688	-59.342861
2024.121094	-58.394814
2067.187500	-61.042679
2110.253906	-62.281994
2153.320312	-59.129936
2196.386719	-59.058590
2239.453125	-61.714024
2282.519531	-62.610580
2325.585938	-58.696568
2368.652344	-58.132271
2411.718750	-57.396194
2454.785156	-56.706116
2497.851562	-55.639957
2540.917969	-56.163925
2583.984375	-56.105957
2627.050781	-55.070515
2670.117188	-56.184032
2713.183594	-58.681114
2756.250000	-60.223598
2799.316406	-59.228878
2842.382812	-58.428509
2885.449219	-59.391102
2928.515625	-61.690891
2971.582031	-61.729507
3014.648438	-57.750156
3057.714844	-55.978996
3100.781250	-55.049164
3143.847656	-54.816143
3186.914062	-54.848282
3229.980469	-55.523396
3273.046875	-56.525826
3316.113281	-55.811661
3359.179688	-53.717640
3402.246094	-52.929249
3445.312500	-54.092335
3488.378906	-55.446293
3531.445312	-52.622330
3574.511719	-53.336048
3617.578125	-56.728390
3660.644531	-55.417057
3703.710938	-54.231113
3746.777344	-54.611290
3789.843750	-57.847279
3832.910156	-60.591194
3875.976562	-59.946678
3919.042969	-58.565125
3962.109375	-57.261726
4005.175781	-57.411983
4048.242188	-58.645557
4091.308594	-60.943943
4134.375000	-61.641430
4177.441406	-59.657257
4220.507812	-58.474743
4263.574219	-58.449665
4306.640625	-59.241783
4349.707031	-59.969501
4392.773438	-61.248940
4435.839844	-57.872761
4478.906250	-55.950092
4521.972656	-55.218830
4565.039062	-54.585316
4608.105469	-54.901619
4651.171875	-55.256691
4694.238281	-56.692745
4737.304688	-56.903885
4780.371094	-56.937607
4823.437500	-57.252514
4866.503906	-57.661907
4909.570312	-56.380154
4952.636719	-55.016960
4995.703125	-55.630013
5038.769531	-58.630199
5081.835938	-60.448685
5124.902344	-61.140156
5167.968750	-62.031639
5211.035156	-62.407490
5254.101562	-59.738937
5297.167969	-59.301746
5340.234375	-61.677551
5383.300781	-61.958599
5426.367188	-61.129669
5469.433594	-60.989563
