周波数 (Hz)	レベル (dB)
43.066406	-29.114344
86.132812	-25.385572
129.199219	-27.217613
172.265625	-32.109856
215.332031	-36.655231
258.398438	-43.999134
301.464844	-42.449184
344.531250	-40.174572
387.597656	-42.527496
430.664062	-41.797379
473.730469	-42.171696
516.796875	-39.733715
559.863281	-42.571499
602.929688	-48.878674
645.996094	-48.068142
689.062500	-47.268803
732.128906	-46.955795
775.195312	-46.325844
818.261719	-44.645504
861.328125	-43.931877
904.394531	-43.183136
947.460938	-43.355404
990.527344	-44.036671
1033.593750	-44.675995
1076.660156	-43.389626
1119.726562	-42.219242
1162.792969	-43.833042
1205.859375	-44.755775
1248.925781	-43.738312
1291.992188	-44.386288
1335.058594	-47.605392
1378.125000	-50.448799
1421.191406	-49.064190
1464.257812	-47.822746
1507.324219	-48.177269
1550.390625	-47.675392
1593.457031	-46.262398
1636.523438	-44.293678
1679.589844	-44.630432
1722.656250	-45.702980
1765.722656	-43.416130
1808.789062	-41.835964
1851.855469	-42.262917
1894.921875	-45.464214
1937.988281	-50.872974
1981.054688	-53.679348
2024.121094	-50.310207
2067.187500	-47.619926
2110.253906	-45.827267
2153.320312	-45.314213
2196.386719	-46.470528
2239.453125	-49.683361
2282.519531	-53.502705
2325.585938	-53.022869
2368.652344	-50.399303
2411.718750	-45.561756
2454.785156	-41.787533
2497.851562	-40.760315
2540.917969	-41.581280
2583.984375	-42.321068
2627.050781	-42.049339
2670.117188	-41.840157
2713.183594	-43.061237
2756.250000	-45.689610
2799.316406	-48.262917
2842.382812	-48.911808
2885.449219	-47.061913
2928.515625	-45.148155
2971.582031	-45.058861
3014.648438	-46.334892
3057.714844	-45.321762
3100.781250	-45.215691
3143.847656	-46.392368
3186.914062	-46.132099
3229.980469	-45.358212
3273.046875	-46.738392
3316.113281	-46.115753
3359.179688	-43.660446
3402.246094	-42.983177
3445.312500	-42.987122
3488.378906	-40.552078
3531.445312	-38.342182
3574.511719	-37.280838
3617.578125	-37.980782
3660.644531	-38.934486
3703.710938	-40.087498
3746.777344	-42.840961
3789.843750	-46.172558
3832.910156	-47.613152
3875.976562	-48.425606
3919.042969	-44.817024
3962.109375	-41.910606
4005.175781	-41.611546
4048.242188	-43.610077
4091.308594	-44.141705
4134.375000	-42.875835
4177.441406	-43.209347
4220.507812	-45.215324
4263.574219	-47.509598
4306.640625	-49.451942
4349.707031	-49.105511
4392.773438	-48.497070
4435.839844	-48.262531
4478.906250	-48.622959
4521.972656	-48.559517
4565.039062	-48.524143
4608.105469	-48.722622
4651.171875	-49.167774
4694.238281	-47.919449
4737.304688	-47.088345
4780.371094	-46.295033
4823.437500	-46.946533
4866.503906	-49.902607
4909.570312	-52.283417
4952.636719	-48.025108
4995.703125	-45.296738
5038.769531	-44.987267
5081.835938	-47.540279
5124.902344	-52.302280
5167.968750	-58.666931
5211.035156	-55.397598
5254.101562	-49.656658
5297.167969	-47.701092
5340.234375	-47.607368
5383.300781	-48.976757
5426.367188	-49.269882
5469.433594	-48.417660
5512.500000	-47.994747
5555.566406	-48.856617
5598.632812	-52.294724
5641.699219	-55.924751
5684.765625	-57.980068
5727.832031	-55.925705
5770.898438	-53.609238
5813.964844	-51.850082
5857.031250	-50.939068
5900.097656	-50.907326
5943.164062	-51.385147
5986.230469	-50.875401
6029.296875	-48.229549
6072.363281	-47.699844
6115.429688	-49.077930
6158.496094	-49.213840
6201.562500	-48.835464
6244.628906	-48.489372
6287.695312	-46.173553
6330.761719	-43.908100
6373.828125	-43.239292
6416.894531	-43.221134
6459.960938	-44.014328
6503.027344	-44.460369
6546.093750	-45.258232
6589.160156	-46.621399
6632.226562	-48.593716
6675.292969	-50.434811
6718.359375	-50.726387
6761.425781	-51.851707
6804.492188	-50.764214
6847.558594	-48.954773
6890.625000	-47.626312
6933.691406	-46.931973
6976.757812	-46.299835
7019.824219	-45.481544
7062.890625	-46.301449
7105.957031	-48.151714
7149.023438	-47.932629
7192.089844	-46.255043
7235.156250	-45.456245
7278.222656	-46.418434
7321.289062	-48.697811
7364.355469	-51.189011
7407.421875	-50.501034
7450.488281	-50.569599
7493.554688	-49.255203
7536.621094	-46.647400
7579.687500	-46.212757
7622.753906	-47.167526
7665.820312	-48.749111
7708.886719	-49.732021
7751.953125	-49.282936
7795.019531	-49.085564
7838.085938	-48.723171
7881.152344	-48.996132
7924.218750	-51.826679
7967.285156	-52.503017
8010.351562	-51.189453
8053.417969	-49.580997
8096.484375	-49.145096
8139.550781	-50.584373
8182.617188	-50.164337
8225.683594	-50.367268
8268.750000	-52.829174
8311.816406	-53.960480
8354.882812	-52.822918
8397.949219	-50.786877
8441.015625	-49.244633
8484.082031	-48.556374
8527.148438	-48.704956
8570.214844	-48.513287
8613.281250	-48.077206
8656.347656	-48.228016
8699.414062	-49.060638
8742.480469	-49.165222
8785.546875	-49.285351
8828.613281	-53.184505
8871.679688	-52.850689
8914.746094	-49.347279
8957.812500	-47.941845
9000.878906	-44.934067
9043.945312	-43.498135
9087.011719	-44.994469
9130.078125	-48.144314
9173.144531	-48.000290
9216.210938	-47.256294
9259.277344	-47.275249
9302.343750	-47.178246
9345.410156	-47.314713
9388.476562	-48.737759
9431.542969	-47.967091
9474.609375	-45.164349
9517.675781	-44.382088
9560.742188	-45.347843
9603.808594	-47.160702
9646.875000	-46.236790
9689.941406	-45.950321
9733.007812	-46.293156
9776.074219	-47.555302
9819.140625	-47.806465
9862.207031	-47.993263
9905.273438	-48.498676
9948.339844	-46.916317
9991.406250	-45.995022
10034.472656	-47.999470
10077.539062	-48.888947
10120.605469	-47.581089
10163.671875	-46.166409
10206.738281	-46.427750
10249.804688	-47.639114
10292.871094	-47.798164
10335.937500	-48.104351
10379.003906	-49.131294
10422.070312	-50.686192
10465.136719	-53.686974
10508.203125	-54.478275
10551.269531	-49.915897
10594.335938	-47.931332
10637.402344	-48.839840
10680.468750	-52.376080
10723.535156	-52.423882
10766.601562	-46.567554
10809.667969	-42.978863
10852.734375	-41.008495
10895.800781	-39.805580
10938.867188	-40.121071
10981.933594	-41.488022
11025.000000	-42.272964
11068.066406	-41.486042
11111.132812	-39.864422
11154.199219	-40.098724
11197.265625	-43.065250
11240.332031	-45.281685
11283.398438	-44.339684
11326.464844	-43.975269
11369.531250	-44.551292
11412.597656	-45.745731
11455.664062	-46.631573
11498.730469	-42.062939
11541.796875	-40.099190
11584.863281	-42.040710
11627.929688	-43.829441
11670.996094	-42.946178
11714.062500	-43.067867
11757.128906	-45.335049
11800.195312	-44.561127
11843.261719	-43.278332
11886.328125	-44.346004
11929.394531	-48.301208
11972.460938	-51.944073
12015.527344	-53.676388
12058.593750	-52.323715
12101.660156	-49.177151
12144.726562	-49.527878
12187.792969	-52.514908
12230.859375	-47.618130
12273.925781	-45.226608
12316.992188	-47.515522
12360.058594	-47.915012
12403.125000	-46.321640
12446.191406	-47.884048
12489.257812	-46.120392
12532.324219	-45.825878
12575.390625	-48.536613
12618.457031	-42.735767
12661.523438	-39.852692
12704.589844	-42.096497
12747.656250	-44.969421
12790.722656	-42.567123
12833.789062	-43.199894
12876.855469	-43.222782
12919.921875	-40.841423
12962.988281	-41.225830
13006.054688	-44.650970
13049.121094	-43.835632
13092.187500	-41.839516
13135.253906	-45.042679
13178.320312	-45.016224
13221.386719	-41.203075
13264.453125	-43.212524
13307.519531	-46.369114
