周波数 (Hz)	レベル (dB)
43.066406	-27.068735
86.132812	-22.696012
129.199219	-24.120632
172.265625	-31.784397
215.332031	-39.086674
258.398438	-44.323380
301.464844	-42.325893
344.531250	-38.731716
387.597656	-39.101940
430.664062	-38.814941
473.730469	-40.147068
516.796875	-43.232517
559.863281	-44.341175
602.929688	-46.556965
645.996094	-44.728268
689.062500	-42.844185
732.128906	-43.966789
775.195312	-44.273964
818.261719	-41.999870
861.328125	-40.018974
904.394531	-38.204086
947.460938	-38.253658
990.527344	-40.522045
1033.593750	-41.933353
1076.660156	-44.080143
1119.726562	-44.425869
1162.792969	-44.909966
1205.859375	-43.337898
1248.925781	-41.839981
1291.992188	-41.896576
1335.058594	-42.485748
1378.125000	-43.452068
1421.191406	-45.346344
1464.257812	-47.243328
1507.324219	-47.067116
1550.390625	-46.140129
1593.457031	-44.928513
1636.523438	-43.832329
1679.589844	-44.791508
1722.656250	-47.370342
1765.722656	-50.603745
1808.789062	-50.132069
1851.855469	-48.822193
1894.921875	-47.518486
1937.988281	-47.198925
1981.054688	-47.480484
2024.121094	-48.031063
2067.187500	-50.759464
2110.253906	-51.988758
2153.320312	-51.479252
2196.386719	-51.018707
2239.453125	-50.052742
2282.519531	-49.306580
2325.585938	-49.730110
2368.652344	-53.025181
2411.718750	-50.918751
2454.785156	-46.509010
2497.851562	-45.670097
2540.917969	-46.370251
2583.984375	-46.145836
2627.050781	-44.956490
2670.117188	-44.621929
2713.183594	-45.780811
2756.250000	-45.590565
2799.316406	-45.085140
2842.382812	-46.280399
2885.449219	-48.621372
2928.515625	-50.134861
2971.582031	-49.315918
3014.648438	-48.936905
3057.714844	-48.667000
3100.781250	-48.920670
3143.847656	-48.978741
3186.914062	-48.049469
3229.980469	-45.124317
3273.046875	-43.674480
3316.113281	-44.066776
3359.179688	-44.586288
3402.246094	-45.002064
3445.312500	-45.612061
3488.378906	-46.452194
3531.445312	-48.123108
3574.511719	-48.189247
3617.578125	-46.767723
3660.644531	-46.744686
3703.710938	-46.424828
3746.777344	-46.131187
3789.843750	-47.832867
3832.910156	-50.704830
3875.976562	-52.929314
3919.042969	-53.151218
3962.109375	-52.375412
4005.175781	-48.651272
4048.242188	-45.726654
4091.308594	-44.218952
4134.375000	-42.763111
4177.441406	-42.204140
4220.507812	-42.556511
4263.574219	-44.625458
4306.640625	-47.306431
4349.707031	-47.838539
4392.773438	-46.860096
4435.839844	-46.345654
4478.906250	-45.452705
4521.972656	-44.522320
4565.039062	-44.434528
4608.105469	-44.889515
4651.171875	-45.530388
4694.238281	-47.050617
4737.304688	-47.393246
4780.371094	-46.512238
4823.437500	-45.159092
4866.503906	-45.646385
4909.570312	-48.690834
4952.636719	-50.369732
4995.703125	-47.441963
5038.769531	-46.202347
5081.835938	-45.975559
5124.902344	-45.653725
5167.968750	-44.884747
5211.035156	-45.238441
5254.101562	-47.457970
5297.167969	-50.829853
5340.234375	-50.272984
5383.300781	-49.199707
5426.367188	-49.510517
5469.433594	-50.630310
5512.500000	-49.096275
5555.566406	-47.110077
5598.632812	-47.084106
5641.699219	-48.551987
5684.765625	-50.144367
5727.832031	-49.481709
5770.898438	-47.561249
5813.964844	-46.167393
5857.031250	-46.580254
5900.097656	-46.941978
5943.164062	-46.271500
5986.230469	-46.450649
6029.296875	-47.474506
6072.363281	-48.258877
6115.429688	-49.397087
6158.496094	-50.779999
6201.562500	-51.473602
6244.628906	-50.821301
6287.695312	-48.468128
6330.761719	-48.209999
6373.828125	-50.189075
6416.894531	-48.240982
6459.960938	-45.942379
6503.027344	-44.406597
6546.093750	-43.789089
6589.160156	-44.425323
6632.226562	-45.958935
6675.292969	-48.090485
6718.359375	-50.811615
6761.425781	-52.345001
6804.492188	-52.440357
6847.558594	-52.560383
6890.625000	-50.806793
6933.691406	-49.360344
6976.757812	-48.478302
7019.824219	-47.589821
7062.890625	-49.040863
7105.957031	-51.154186
7149.023438	-50.575588
7192.089844	-49.194386
7235.156250	-49.011707
7278.222656	-49.490631
7321.289062	-50.136589
7364.355469	-49.736614
7407.421875	-49.537624
7450.488281	-50.959248
7493.554688	-54.413174
7536.621094	-53.633251
7579.687500	-51.197872
7622.753906	-49.920631
7665.820312	-50.044559
7708.886719	-49.623119
7751.953125	-48.343235
7795.019531	-47.597939
7838.085938	-47.395752
7881.152344	-47.302685
7924.218750	-47.262440
7967.285156	-47.730331
8010.351562	-48.393093
8053.417969	-48.363972
8096.484375	-47.719162
8139.550781	-47.693882
8182.617188	-47.474621
8225.683594	-46.963989
8268.750000	-46.502716
8311.816406	-45.836391
8354.882812	-45.604980
8397.949219	-45.283165
8441.015625	-44.712475
8484.082031	-44.255054
8527.148438	-44.298309
8570.214844	-45.039303
8613.281250	-45.574181
8656.347656	-46.478264
8699.414062	-47.195625
8742.480469	-48.072330
8785.546875	-49.383015
8828.613281	-51.330364
8871.679688	-51.756462
8914.746094	-51.291569
8957.812500	-48.042374
9000.878906	-44.601753
9043.945312	-42.610203
9087.011719	-42.664791
9130.078125	-44.024128
9173.144531	-45.383842
9216.210938	-46.162292
9259.277344	-46.821598
9302.343750	-48.009880
9345.410156	-48.952370
9388.476562	-49.869732
9431.542969	-48.776279
9474.609375	-48.331547
9517.675781	-47.707653
9560.742188	-45.988106
9603.808594	-45.943481
9646.875000	-46.778687
9689.941406	-47.281460
9733.007812	-45.870995
9776.074219	-43.821770
9819.140625	-42.703129
9862.207031	-43.356812
9905.273438	-44.715305
9948.339844	-45.222725
9991.406250	-46.092838
10034.472656	-46.298779
10077.539062	-45.588593
10120.605469	-44.604591
10163.671875	-41.927147
10206.738281	-40.592453
10249.804688	-42.300549
10292.871094	-45.750557
10335.937500	-47.774673
10379.003906	-47.892490
10422.070312	-45.326824
10465.136719	-43.128159
10508.203125	-42.995102
10551.269531	-44.215252
10594.335938	-44.817387
10637.402344	-43.846195
10680.468750	-41.380333
10723.535156	-40.904213
10766.601562	-42.578133
10809.667969	-45.141750
10852.734375	-48.200909
10895.800781	-47.266579
10938.867188	-46.572052
10981.933594	-46.704044
11025.000000	-47.721207
11068.066406	-49.605106
11111.132812	-50.716175
11154.199219	-50.287708
11197.265625	-49.244751
11240.332031	-46.820797
11283.398438	-44.852753
11326.464844	-44.685143
11369.531250	-45.943108
11412.597656	-48.094379
