周波数 (Hz)	レベル (dB)
43.066406	-31.636425
86.132812	-29.475941
129.199219	-30.554520
172.265625	-36.942371
215.332031	-39.914925
258.398438	-42.243324
301.464844	-43.453938
344.531250	-44.375011
387.597656	-44.499615
430.664062	-43.729935
473.730469	-45.246632
516.796875	-48.449986
559.863281	-52.669838
602.929688	-57.517872
645.996094	-56.627659
689.062500	-54.364662
732.128906	-56.395180
775.195312	-59.866722
818.261719	-54.651974
861.328125	-54.736839
904.394531	-57.664001
947.460938	-57.115559
990.527344	-56.774456
1033.593750	-58.399765
1076.660156	-61.365788
1119.726562	-60.680805
1162.792969	-63.009022
1205.859375	-62.607380
1248.925781	-63.781555
1291.992188	-60.430138
1335.058594	-57.906006
1378.125000	-58.665352
1421.191406	-61.290936
1464.257812	-63.315727
1507.324219	-61.114655
1550.390625	-56.987118
1593.457031	-54.624237
1636.523438	-53.816902
1679.589844	-53.428833
1722.656250	-53.803501
1765.722656	-55.786160
1808.789062	-57.468262
1851.855469	-55.818562
1894.921875	-52.335995
1937.988281	-49.783211
1981.054688	-49.722664
2024.121094	-53.239113
2067.187500	-59.371967
2110.253906	-58.376476
2153.320312	-56.969456
2196.386719	-55.842995
2239.453125	-53.979504
2282.519531	-51.379845
2325.585938	-49.935066
2368.652344	-48.478249
2411.718750	-48.762211
2454.785156	-49.916058
2497.851562	-50.021534
2540.917969	-49.939049
2583.984375	-50.177448
2627.050781	-52.025093
2670.117188	-55.329998
2713.183594	-56.212540
2756.250000	-55.618633
2799.316406	-57.493011
2842.382812	-56.589760
2885.449219	-55.299541
2928.515625	-54.902004
2971.582031	-55.470222
3014.648438	-55.774403
3057.714844	-54.437405
3100.781250	-53.969162
3143.847656	-55.362202
3186.914062	-53.900948
3229.980469	-52.883678
3273.046875	-54.338364
3316.113281	-54.429951
3359.179688	-53.450836
3402.246094	-51.244556
3445.312500	-50.781891
3488.378906	-50.449673
3531.445312	-49.256454
3574.511719	-50.488297
3617.578125	-53.004025
3660.644531	-58.154427
3703.710938	-57.576714
3746.777344	-53.850658
3789.843750	-52.848824
3832.910156	-53.676018
3875.976562	-53.150078
3919.042969	-52.757938
3962.109375	-53.912895
4005.175781	-55.423260
4048.242188	-55.692104
4091.308594	-55.447868
4134.375000	-57.506538
4177.441406	-58.919975
4220.507812	-57.183998
4263.574219	-55.317173
4306.640625	-54.724022
4349.707031	-55.114670
4392.773438	-54.918789
4435.839844	-55.247696
4478.906250	-56.032421
4521.972656	-55.840183
4565.039062	-56.148273
4608.105469	-54.847111
4651.171875	-52.440796
4694.238281	-52.519363
4737.304688	-55.349899
4780.371094	-57.925415
4823.437500	-56.646709
4866.503906	-55.839901
4909.570312	-56.509861
4952.636719	-55.699139
4995.703125	-54.609947
5038.769531	-55.149220
5081.835938	-56.672131
5124.902344	-56.431896
5167.968750	-56.663956
5211.035156	-56.759315
5254.101562	-57.981686
5297.167969	-58.905037
5340.234375	-58.120720
5383.300781	-55.941196
5426.367188	-53.725578
5469.433594	-53.115749
5512.500000	-54.637802
5555.566406	-58.152946
5598.632812	-60.007339
5641.699219	-61.939178
5684.765625	-61.445610
5727.832031	-59.777462
5770.898438	-59.817749
5813.964844	-61.620445
5857.031250	-61.039768
5900.097656	-58.115799
5943.164062	-56.231674
5986.230469	-55.262638
6029.296875	-55.463993
6072.363281	-57.476101
6115.429688	-58.736942
6158.496094	-57.789452
6201.562500	-57.892323
6244.628906	-58.375034
6287.695312	-57.931042
6330.761719	-59.363178
6373.828125	-57.884808
6416.894531	-56.562744
6459.960938	-55.690720
6503.027344	-54.494366
6546.093750	-53.409962
6589.160156	-53.591602
6632.226562	-55.613037
6675.292969	-57.080769
6718.359375	-56.166546
6761.425781	-55.340065
6804.492188	-56.389263
6847.558594	-57.287685
6890.625000	-56.487202
6933.691406	-56.789730
6976.757812	-54.624523
7019.824219	-53.059265
7062.890625	-52.605576
7105.957031	-51.729053
7149.023438	-51.389202
7192.089844	-52.557190
7235.156250	-54.134235
7278.222656	-52.718891
7321.289062	-52.734253
7364.355469	-55.715508
7407.421875	-58.871338
7450.488281	-59.222992
7493.554688	-59.647259
7536.621094	-60.049664
7579.687500	-60.401596
7622.753906	-61.568153
7665.820312	-60.424049
7708.886719	-59.689934
7751.953125	-58.391857
7795.019531	-57.971714
7838.085938	-56.249599
7881.152344	-56.610462
7924.218750	-59.527077
7967.285156	-60.776154
8010.351562	-62.061787
8053.417969	-63.063980
8096.484375	-62.177811
8139.550781	-60.776279
8182.617188	-61.522053
8225.683594	-63.339306
8268.750000	-62.896996
8311.816406	-60.056629
8354.882812	-57.171986
8397.949219	-56.201580
8441.015625	-56.068691
8484.082031	-55.022377
8527.148438	-53.185371
8570.214844	-52.139980
8613.281250	-53.011616
8656.347656	-54.058632
8699.414062	-52.834782
8742.480469	-51.926716
8785.546875	-52.576923
8828.613281	-56.136230
8871.679688	-57.824520
8914.746094	-55.833366
8957.812500	-55.493271
9000.878906	-55.068176
9043.945312	-54.144630
9087.011719	-54.061684
9130.078125	-54.469925
9173.144531	-55.614639
9216.210938	-57.770805
9259.277344	-58.971905
9302.343750	-56.554672
9345.410156	-56.483162
9388.476562	-59.877121
9431.542969	-62.943771
9474.609375	-59.173985
9517.675781	-55.873390
9560.742188	-54.111389
9603.808594	-53.326054
9646.875000	-53.437893
9689.941406	-53.932930
9733.007812	-53.838623
9776.074219	-54.273556
9819.140625	-54.423134
9862.207031	-54.621906
9905.273438	-54.651260
9948.339844	-54.755478
9991.406250	-55.968292
10034.472656	-57.966480
10077.539062	-58.454296
10120.605469	-55.878654
10163.671875	-53.539700
10206.738281	-53.556061
10249.804688	-54.361511
10292.871094	-54.045654
10335.937500	-51.819580
10379.003906	-50.462543
10422.070312	-51.066891
10465.136719	-50.831097
10508.203125	-51.339466
10551.269531	-52.135014
10594.335938	-53.591118
10637.402344	-53.739445
10680.468750	-51.699009
10723.535156	-50.223431
10766.601562	-50.280548
10809.667969	-50.607456
10852.734375	-50.530758
10895.800781	-51.015690
10938.867188	-50.964424
10981.933594	-49.561783
11025.000000	-48.574203
11068.066406	-48.599861
11111.132812	-49.097507
11154.199219	-49.199459
11197.265625	-49.239834
11240.332031	-49.997890
11283.398438	-51.904556
11326.464844	-53.500301
11369.531250	-54.683502
11412.597656	-56.345493
11455.664062	-60.184170
11498.730469	-62.272133
11541.796875	-60.822189
11584.863281	-57.629459
11627.929688	-55.039543
11670.996094	-54.491062
11714.062500	-55.600697
11757.128906	-57.853943
11800.195312	-57.871422
11843.261719	-57.228004
11886.328125	-59.174644
11929.394531	-56.036552
11972.460938	-51.771782
12015.527344	-50.728168
12058.593750	-51.743530
12101.660156	-53.389950
12144.726562	-53.700665
12187.792969	-53.406498
12230.859375	-53.828323
12273.925781	-55.401226
12316.992188	-56.493500
12360.058594	-54.845871
12403.125000	-52.914516
12446.191406	-52.770462
12489.257812	-53.161465
12532.324219	-52.137554
12575.390625	-51.986950
12618.457031	-54.753227
12661.523438	-54.701439
12704.589844	-55.830746
12747.656250	-56.784851
12790.722656	-54.463760
12833.789062	-53.519104
12876.855469	-52.820419
12919.921875	-51.585079
12962.988281	-51.437180
13006.054688	-51.021965
13049.121094	-49.485561
13092.187500	-49.754581
13135.253906	-52.558647
13178.320312	-55.183163
13221.386719	-54.999187
13264.453125	-53.158047
13307.519531	-53.431900
13350.585938	-55.455128
13393.652344	-55.034466
13436.718750	-52.834877
13479.785156	-51.810646
13522.851562	-52.548363
13565.917969	-52.411976
13608.984375	-51.151047
13652.050781	-51.049492
13695.117188	-51.774483
13738.183594	-48.965405
13781.250000	-48.953728
13824.316406	-51.645134
13867.382812	-54.164017
13910.449219	-53.316704
13953.515625	-52.214195
13996.582031	-52.967319
14039.648438	-51.553936
14082.714844	-50.685947
14125.781250	-50.792175
14168.847656	-49.748909
14211.914062	-49.003822
14254.980469	-49.610847
14298.046875	-48.594669
14341.113281	-46.660294
14384.179688	-46.226128
14427.246094	-47.785519
14470.312500	-48.808430
14513.378906	-47.821552
14556.445312	-46.874420
14599.511719	-48.354229
14642.578125	-50.994473
14685.644531	-49.484940
14728.710938	-47.585255
14771.777344	-48.386227
14814.843750	-50.063290
14857.910156	-47.739304
14900.976562	-47.320396
14944.042969	-48.725189
14987.109375	-50.914169
15030.175781	-51.170631
15073.242188	-50.502228
15116.308594	-49.875538
15159.375000	-48.807472
15202.441406	-48.306587
15245.507812	-50.538368
15288.574219	-53.903179
15331.640625	-52.015392
15374.707031	-50.101006
15417.773438	-49.592583
15460.839844	-48.669010
15503.906250	-47.192581
15546.972656	-47.346157
15590.039062	-48.898472
15633.105469	-49.133701
15676.171875	-46.958233
15719.238281	-46.482494
15762.304688	-48.444626
15805.371094	-49.706287
15848.437500	-48.658298
15891.503906	-48.586124
15934.570312	-49.492355
15977.636719	-48.551987
16020.703125	-47.539192
16063.769531	-48.353516
16106.835938	-50.383041
16149.902344	-49.398727
16192.968750	-47.516911
16236.035156	-47.997189
16279.101562	-50.463188
16322.167969	-50.868279
16365.234375	-49.680454
16408.300781	-50.111843
16451.367188	-53.131096
16494.433594	-52.899857
16537.500000	-50.172066
16580.566406	-48.799126
16623.632812	-48.555408
16666.699219	-49.332363
16709.765625	-48.043152
16752.832031	-49.060619
16795.898438	-51.246536
16838.964844	-51.776379
16882.031250	-49.622910
16925.097656	-49.218029
16968.164062	-47.706543
17011.230469	-45.609333
17054.296875	-45.945755
17097.363281	-46.722420
17140.429688	-45.814812
17183.496094	-45.184395
17226.562500	-46.751114
17269.628906	-45.929329
17312.695312	-45.612789
17355.761719	-45.903812
17398.828125	-46.288967
17441.894531	-46.441410
17484.960938	-47.606544
17528.027344	-47.769760
17571.093750	-46.197578
17614.160156	-45.251904
17657.226562	-44.224262
17700.292969	-44.132282
17743.359375	-44.757149
17786.425781	-45.139801
17829.492188	-45.550919
17872.558594	-45.779640
17915.625000	-45.833923
17958.691406	-45.409199
18001.757812	-45.812519
18044.824219	-47.741302
18087.890625	-46.565022
18130.957031	-46.001236
18174.023438	-46.098743
18217.089844	-44.729343
18260.156250	-44.465992
18303.222656	-45.249702
18346.289062	-45.473961
18389.355469	-44.381176
18432.421875	-44.024662
18475.488281	-44.185959
18518.554688	-45.051056
18561.621094	-45.568691
18604.687500	-45.423912
18647.753906	-45.065861
18690.820312	-45.338959
18733.886719	-46.446629
18776.953125	-47.135033
18820.019531	-48.727558
18863.085938	-49.034904
18906.152344	-48.552223
18949.218750	-47.998974
18992.285156	-49.196846
