周波数 (Hz)	レベル (dB)
43.066406	-28.400524
86.132812	-24.175282
129.199219	-25.489172
172.265625	-32.776821
215.332031	-38.647266
258.398438	-43.029358
301.464844	-40.943359
344.531250	-38.815018
387.597656	-37.888668
430.664062	-37.166912
473.730469	-39.901157
516.796875	-43.720001
559.863281	-46.677525
602.929688	-51.198589
645.996094	-54.039627
689.062500	-51.260727
732.128906	-46.427292
775.195312	-43.412277
818.261719	-42.402824
861.328125	-46.319016
904.394531	-49.797470
947.460938	-49.829983
990.527344	-50.892857
1033.593750	-49.749607
1076.660156	-47.873928
1119.726562	-47.296577
1162.792969	-46.288158
1205.859375	-46.340202
1248.925781	-46.029045
1291.992188	-44.079441
1335.058594	-42.231937
1378.125000	-42.498348
1421.191406	-45.298046
1464.257812	-47.920189
1507.324219	-48.168282
1550.390625	-46.566895
1593.457031	-48.014973
1636.523438	-46.840118
1679.589844	-43.566872
1722.656250	-42.647022
1765.722656	-42.879307
1808.789062	-43.129539
1851.855469	-44.439713
1894.921875	-47.791111
1937.988281	-51.160023
1981.054688	-50.157650
2024.121094	-48.635895
2067.187500	-50.038471
2110.253906	-50.895931
2153.320312	-51.912941
2196.386719	-54.613979
2239.453125	-51.244453
2282.519531	-48.976185
2325.585938	-47.908653
2368.652344	-47.922031
2411.718750	-47.527298
2454.785156	-45.386223
2497.851562	-43.906700
2540.917969	-44.103104
2583.984375	-44.969276
2627.050781	-46.209686
2670.117188	-48.451683
2713.183594	-50.415661
2756.250000	-50.871292
2799.316406	-48.945831
2842.382812	-47.097355
2885.449219	-45.445099
2928.515625	-45.268539
2971.582031	-46.028332
3014.648438	-44.604626
3057.714844	-43.285549
3100.781250	-45.192841
3143.847656	-48.054783
3186.914062	-44.291107
3229.980469	-43.857197
3273.046875	-45.507656
3316.113281	-46.721809
3359.179688	-47.733280
3402.246094	-46.276775
3445.312500	-44.771664
3488.378906	-43.126732
3531.445312	-40.953037
3574.511719	-41.161457
3617.578125	-43.316418
3660.644531	-45.125092
3703.710938	-44.974461
3746.777344	-43.444771
3789.843750	-41.733166
3832.910156	-41.265675
3875.976562	-42.313992
3919.042969	-44.009682
3962.109375	-46.333656
4005.175781	-51.485100
4048.242188	-51.367195
4091.308594	-47.426060
4134.375000	-47.119473
4177.441406	-47.333950
4220.507812	-47.272480
4263.574219	-48.688133
4306.640625	-53.099983
4349.707031	-50.480583
4392.773438	-49.808338
4435.839844	-50.524139
4478.906250	-47.339428
4521.972656	-47.589695
4565.039062	-48.390335
4608.105469	-48.149841
4651.171875	-46.235714
4694.238281	-44.230213
4737.304688	-43.688560
4780.371094	-44.910816
4823.437500	-45.256123
4866.503906	-45.859913
4909.570312	-47.508900
4952.636719	-45.499283
4995.703125	-43.776817
5038.769531	-42.336712
5081.835938	-41.705704
5124.902344	-43.568424
5167.968750	-45.797318
5211.035156	-44.880932
5254.101562	-43.712212
5297.167969	-43.387859
5340.234375	-42.653778
5383.300781	-41.468231
5426.367188	-41.350014
5469.433594	-42.501629
5512.500000	-44.765530
5555.566406	-47.228985
5598.632812	-47.279213
5641.699219	-47.054169
5684.765625	-47.893089
5727.832031	-48.573090
5770.898438	-51.604519
5813.964844	-52.783997
5857.031250	-51.257946
5900.097656	-50.922413
5943.164062	-49.341530
5986.230469	-47.060341
6029.296875	-45.223991
6072.363281	-43.765480
6115.429688	-43.200130
6158.496094	-43.808453
6201.562500	-45.965309
6244.628906	-48.883575
6287.695312	-51.059364
6330.761719	-52.690765
6373.828125	-53.289650
6416.894531	-50.513271
6459.960938	-48.541553
6503.027344	-48.217609
6546.093750	-49.247280
6589.160156	-50.386478
6632.226562	-51.121014
6675.292969	-50.333820
6718.359375	-50.850468
6761.425781	-55.226082
6804.492188	-51.000614
6847.558594	-48.220974
6890.625000	-46.680996
6933.691406	-46.962887
6976.757812	-47.935165
