周波数 (Hz)	レベル (dB)
43.066406	-30.169003
86.132812	-28.055387
129.199219	-29.976709
172.265625	-37.548206
215.332031	-42.094517
258.398438	-44.318127
301.464844	-47.196800
344.531250	-43.487373
387.597656	-41.988327
430.664062	-42.980976
473.730469	-43.438625
516.796875	-45.636047
559.863281	-49.221088
602.929688	-56.147346
645.996094	-57.912605
689.062500	-57.898098
732.128906	-59.450577
775.195312	-59.546196
818.261719	-55.446678
861.328125	-55.256092
904.394531	-56.776901
947.460938	-56.616776
990.527344	-55.385845
1033.593750	-53.604130
1076.660156	-55.285442
1119.726562	-54.868389
1162.792969	-55.844337
1205.859375	-57.360165
1248.925781	-56.111012
1291.992188	-51.930965
1335.058594	-50.985012
1378.125000	-53.006474
1421.191406	-54.397499
1464.257812	-53.213238
1507.324219	-52.332520
1550.390625	-51.987343
1593.457031	-51.707592
1636.523438	-51.905640
1679.589844	-52.121883
1722.656250	-52.646927
1765.722656	-53.122078
1808.789062	-54.581116
1851.855469	-56.758434
1894.921875	-54.624287
1937.988281	-53.171745
1981.054688	-53.047245
2024.121094	-53.925774
2067.187500	-54.932091
2110.253906	-55.271805
2153.320312	-55.334972
2196.386719	-54.899643
2239.453125	-54.433784
2282.519531	-54.733177
2325.585938	-54.435200
2368.652344	-53.723083
2411.718750	-52.872715
2454.785156	-52.412754
2497.851562	-52.322800
2540.917969	-52.558937
2583.984375	-52.641525
2627.050781	-52.913113
2670.117188	-53.464893
2713.183594	-54.714897
2756.250000	-55.900043
2799.316406	-54.932144
2842.382812	-54.361080
2885.449219	-53.703732
2928.515625	-53.187157
2971.582031	-54.136158
3014.648438	-55.022816
3057.714844	-53.592125
3100.781250	-52.180992
3143.847656	-51.467075
3186.914062	-51.386871
3229.980469	-51.527229
3273.046875	-51.074005
3316.113281	-50.919609
3359.179688	-52.046101
3402.246094	-53.509804
3445.312500	-54.174366
3488.378906	-54.449146
3531.445312	-54.253567
3574.511719	-54.744850
3617.578125	-54.709076
3660.644531	-54.295258
3703.710938	-53.004803
3746.777344	-51.890919
3789.843750	-52.444454
3832.910156	-52.577545
3875.976562	-53.129295
3919.042969	-54.123234
3962.109375	-55.706280
4005.175781	-57.918041
4048.242188	-58.754036
4091.308594	-58.417862
4134.375000	-57.519024
4177.441406	-56.500999
4220.507812	-56.273346
4263.574219	-55.940258
4306.640625	-55.437294
4349.707031	-53.938637
4392.773438	-52.292194
4435.839844	-51.332512
4478.906250	-52.014633
4521.972656	-53.306538
4565.039062	-54.421738
4608.105469	-54.994503
4651.171875	-55.315346
4694.238281	-54.576618
4737.304688	-53.325260
4780.371094	-54.186218
4823.437500	-55.153137
4866.503906	-54.816833
4909.570312	-54.371532
4952.636719	-53.891106
4995.703125	-54.323906
5038.769531	-55.563370
5081.835938	-57.082169
5124.902344	-58.379627
5167.968750	-57.169018
5211.035156	-54.754887
5254.101562	-53.566799
5297.167969	-53.483639
5340.234375	-53.977066
5383.300781	-54.262234
5426.367188	-53.542130
5469.433594	-53.214256
5512.500000	-54.488213
5555.566406	-55.938507
5598.632812	-57.874092
5641.699219	-59.281372
5684.765625	-58.791389
5727.832031	-58.240894
5770.898438	-58.095112
5813.964844	-58.810410
5857.031250	-57.790371
5900.097656	-57.231327
5943.164062	-57.076668
5986.230469	-57.894661
6029.296875	-59.854416
6072.363281	-60.050106
6115.429688	-59.389359
6158.496094	-57.930668
6201.562500	-56.545296
6244.628906	-56.026768
6287.695312	-55.611778
6330.761719	-54.421040
6373.828125	-53.537270
