周波数 (Hz)	レベル (dB)
43.066406	-29.671911
86.132812	-26.946415
129.199219	-29.967562
172.265625	-34.856281
215.332031	-36.378601
258.398438	-42.927776
301.464844	-43.486774
344.531250	-41.993370
387.597656	-43.043453
430.664062	-44.578556
473.730469	-42.628361
516.796875	-39.319862
559.863281	-41.727978
602.929688	-46.631599
645.996094	-45.584675
689.062500	-47.357449
732.128906	-49.062054
775.195312	-47.592350
818.261719	-43.452961
861.328125	-42.824516
904.394531	-44.375118
947.460938	-46.005646
990.527344	-48.664688
1033.593750	-49.662125
1076.660156	-47.740059
1119.726562	-45.455055
1162.792969	-47.206684
1205.859375	-49.683212
1248.925781	-47.445225
1291.992188	-45.100197
1335.058594	-43.078842
1378.125000	-43.325531
1421.191406	-44.465630
1464.257812	-47.061184
1507.324219	-49.383297
1550.390625	-45.382515
1593.457031	-43.779873
1636.523438	-44.578644
1679.589844	-46.456135
1722.656250	-47.914436
1765.722656	-45.754383
1808.789062	-45.990143
1851.855469	-47.173969
1894.921875	-46.326981
1937.988281	-45.090584
1981.054688	-44.048813
2024.121094	-44.778122
2067.187500	-48.037430
2110.253906	-49.186363
2153.320312	-49.078442
2196.386719	-49.107471
2239.453125	-49.497704
2282.519531	-47.593639
2325.585938	-45.846622
2368.652344	-45.463135
2411.718750	-47.404083
2454.785156	-50.946056
2497.851562	-51.015392
2540.917969	-48.650196
2583.984375	-48.036598
2627.050781	-47.464890
2670.117188	-47.751423
2713.183594	-46.388733
2756.250000	-46.788074
2799.316406	-51.736809
2842.382812	-54.776020
2885.449219	-53.592949
2928.515625	-48.319595
2971.582031	-43.642006
3014.648438	-41.403225
3057.714844	-41.483307
3100.781250	-42.965752
3143.847656	-42.552399
3186.914062	-41.435612
3229.980469	-40.700050
3273.046875	-40.399868
3316.113281	-39.717762
3359.179688	-38.824387
3402.246094	-39.188484
3445.312500	-40.669239
3488.378906	-43.331547
3531.445312	-45.667877
3574.511719	-42.275745
3617.578125	-41.362732
3660.644531	-42.902344
3703.710938	-45.117287
3746.777344	-43.261337
3789.843750	-41.499905
3832.910156	-42.782417
3875.976562	-44.799755
3919.042969	-44.195755
3962.109375	-42.515194
4005.175781	-41.656807
4048.242188	-41.749100
4091.308594	-40.928379
4134.375000	-40.245457
4177.441406	-41.669884
4220.507812	-45.046970
4263.574219	-51.352367
4306.640625	-52.630333
4349.707031	-50.589420
4392.773438	-49.503590
4435.839844	-47.904522
4478.906250	-46.859444
4521.972656	-47.294285
4565.039062	-46.912197
4608.105469	-47.687271
4651.171875	-47.321831
4694.238281	-48.898201
4737.304688	-53.091259
4780.371094	-52.217575
4823.437500	-50.978485
4866.503906	-49.520962
4909.570312	-47.860741
4952.636719	-48.432640
4995.703125	-51.805473
5038.769531	-49.593300
5081.835938	-47.273693
5124.902344	-47.311962
5167.968750	-49.453522
5211.035156	-52.563202
5254.101562	-51.232414
5297.167969	-49.279896
5340.234375	-49.089371
5383.300781	-51.551807
5426.367188	-52.443436
5469.433594	-49.293522
5512.500000	-47.362484
5555.566406	-47.465351
5598.632812	-50.442532
5641.699219	-54.805176
5684.765625	-52.536385
5727.832031	-52.595425
5770.898438	-54.046913
5813.964844	-53.964260
5857.031250	-55.405754
5900.097656	-55.526333
5943.164062	-52.881550
5986.230469	-52.246117
6029.296875	-49.878433
6072.363281	-48.285515
6115.429688	-49.843487
6158.496094	-49.211761
6201.562500	-47.836891
6244.628906	-46.402798
6287.695312	-45.438164
6330.761719	-46.975769
6373.828125	-50.355034
6416.894531	-50.754478
6459.960938	-50.012665
6503.027344	-50.178040
6546.093750	-50.184139
6589.160156	-50.376038
6632.226562	-48.750023
6675.292969	-46.843739
6718.359375	-47.256008
6761.425781	-48.343884
6804.492188	-48.855015
6847.558594	-49.712627
6890.625000	-49.619545
6933.691406	-48.345329
6976.757812	-47.399765
7019.824219	-47.133820
7062.890625	-47.052990
7105.957031	-47.353748
7149.023438	-46.060368
7192.089844	-45.069820
7235.156250	-44.512619
7278.222656	-44.456093
7321.289062	-46.076736
7364.355469	-48.088688
7407.421875	-48.631073
7450.488281	-49.159378
7493.554688	-50.918453
7536.621094	-51.996101
7579.687500	-50.795311
7622.753906	-48.253670
7665.820312	-49.454391
7708.886719	-53.055069
7751.953125	-55.908329
7795.019531	-52.685413
7838.085938	-50.793770
7881.152344	-51.455257
7924.218750	-52.384792
7967.285156	-52.941357
8010.351562	-51.583252
8053.417969	-49.163528
8096.484375	-48.493145
8139.550781	-50.008404
8182.617188	-49.676601
8225.683594	-48.649494
8268.750000	-49.926502
8311.816406	-53.011723
8354.882812	-51.165684
8397.949219	-47.837605
8441.015625	-47.770699
8484.082031	-49.207458
8527.148438	-47.305931
8570.214844	-44.504452
8613.281250	-43.000412
8656.347656	-42.608742
8699.414062	-44.712910
8742.480469	-46.754040
8785.546875	-46.965469
8828.613281	-47.362251
8871.679688	-46.339550
8914.746094	-46.308559
8957.812500	-47.071239
9000.878906	-45.271782
9043.945312	-43.226337
9087.011719	-42.953472
9130.078125	-44.719692
9173.144531	-49.021107
9216.210938	-53.450874
9259.277344	-49.918392
9302.343750	-47.593666
9345.410156	-47.359444
9388.476562	-52.621269
9431.542969	-56.178955
9474.609375	-51.534348
9517.675781	-51.040558
9560.742188	-52.384289
9603.808594	-51.086952
