FIT_data,kasahara,orinpikku,0.000,0.228,0.047,0.169,0.316,0.148,0.253,0.185,0.078
FIT_data,kasahara,orinpikku,0.000,0.401,0.084,0.147,0.702,0.200,0.270,0.132,0.115
FIT_data,kasahara,orinpikku,0.000,0.321,0.238,0.100,0.633,0.084,0.416,0.169,0.148
FIT_data,kasahara,orinpikku,0.000,0.522,0.116,0.132,0.332,0.106,0.294,0.154,0.493
FIT_data,kasahara,orinpikku,0.000,0.238,0.094,0.154,0.385,0.100,0.269,0.163,0.138
FIT_data,kasahara,orinpikku,0.000,0.232,0.115,0.217,0.739,0.147,0.285,0.169,0.116
FIT_data,kasahara,orinpikku,0.000,0.248,0.116,0.153,0.385,0.132,0.331,0.201,0.137
FIT_data,kasahara,orinnpikku,0.000,0.228,0.069,0.201,0.131,0.248,0.100,0.254,0.147,0.100
FIT_data,kasahara,orinnpikku,0.000,0.169,0.100,0.179,0.122,0.301,0.115,0.286,0.317,0.131
FIT_data,kasahara,orinnpikku,0.000,0.200,0.085,0.185,0.118,0.198,0.100,0.247,0.154,0.099
FIT_data,kasahara,orinnpikku,0.000,0.454,0.447,0.239,0.200,0.386,0.100,0.301,0.163,0.085
FIT_data,kasahara,orinnpikku,0.000,0.464,0.301,0.185,0.143,0.258,0.469,0.263,0.223,0.100
FIT_data,kasahara,orinnpikku,0.000,0.269,0.100,0.179,0.169,0.454,0.201,0.480,0.169,0.116
FIT_data,kasahara,kikai,0.000,0.163,0.153,0.116,0.101
FIT_data,kasahara,kikai,0.000,0.138,0.132,0.115,0.122
FIT_data,kasahara,kikai,0.000,0.147,0.169,0.127,0.089
FIT_data,kasahara,kikai,0.000,0.154,0.132,0.084,0.154
FIT_data,kasahara,kikai,0.000,0.147,0.132,0.116,0.098
FIT_data,kasahara,kikai,0.000,0.159,0.115,0.154,0.517
FIT_data,kasahara,kikai,0.000,0.147,0.185,0.116,0.348
FIT_data,kasahara,kikai,0.000,0.200,0.579,0.107,0.233
FIT_data,kasahara,kikai,0.000,0.163,0.185,0.100,0.154
FIT_data,kasahara,kikai,0.000,0.170,0.153,0.116,0.132
FIT_data,kasahara,kikai,0.000,0.175,0.172,0.085,0.162
FIT_data,kasahara,kikai,0.000,0.184,0.162,0.185,0.323
FIT_data,kasahara,kikai,0.000,0.148,0.183,0.101,0.200
FIT_data,kasahara,kikai,0.000,0.200,0.154,0.131,0.248
FIT_data,kasahara,matatonai,0.000,0.100,0.286,0.115,0.301,0.101,0.122,0.094,0.137
FIT_data,kasahara,matatonai,0.000,0.100,0.131,0.132,0.116,0.169,0.418,0.153,0.116
FIT_data,kasahara,matatonai,0.000,0.137,0.201,0.447,0.201,0.131,0.201,0.138,0.100
