周波数 (Hz)	レベル (dB)
43.066406	-32.359936
86.132812	-29.246910
129.199219	-31.201599
172.265625	-37.690529
215.332031	-41.833939
258.398438	-46.129475
301.464844	-48.037407
344.531250	-42.239491
387.597656	-39.974464
430.664062	-39.831081
473.730469	-41.572166
516.796875	-45.233456
559.863281	-51.862801
602.929688	-59.626900
645.996094	-61.156601
689.062500	-58.854137
732.128906	-58.706593
775.195312	-62.905491
818.261719	-57.627220
861.328125	-56.513416
904.394531	-62.207710
947.460938	-62.729942
990.527344	-58.943726
1033.593750	-56.108368
1076.660156	-57.219669
1119.726562	-59.064800
1162.792969	-57.605682
1205.859375	-59.371044
1248.925781	-58.743027
1291.992188	-53.897118
1335.058594	-53.816612
1378.125000	-57.055710
1421.191406	-57.473068
1464.257812	-55.262432
1507.324219	-54.013935
1550.390625	-55.819195
1593.457031	-57.618710
1636.523438	-55.300999
1679.589844	-53.862080
1722.656250	-55.236229
1765.722656	-56.295311
1808.789062	-56.608429
1851.855469	-60.121208
1894.921875	-60.513435
1937.988281	-55.410622
1981.054688	-52.802341
2024.121094	-53.479767
2067.187500	-56.389729
2110.253906	-58.985378
2153.320312	-58.095905
2196.386719	-57.463894
2239.453125	-55.451328
2282.519531	-53.282368
2325.585938	-54.330833
2368.652344	-55.884720
2411.718750	-54.983040
2454.785156	-54.448261
2497.851562	-56.456203
2540.917969	-58.733925
2583.984375	-60.721626
2627.050781	-55.290092
2670.117188	-52.072708
2713.183594	-53.739883
2756.250000	-56.942600
2799.316406	-60.162388
2842.382812	-60.335167
2885.449219	-56.645348
2928.515625	-56.738609
2971.582031	-56.623985
3014.648438	-53.618294
3057.714844	-53.619286
3100.781250	-54.033730
3143.847656	-53.590309
3186.914062	-53.462906
3229.980469	-54.238300
3273.046875	-55.186321
3316.113281	-56.351372
3359.179688	-57.781376
3402.246094	-57.244961
3445.312500	-56.865051
3488.378906	-57.642536
3531.445312	-57.020554
3574.511719	-55.205730
3617.578125	-54.207542
3660.644531	-53.822212
3703.710938	-53.118954
3746.777344	-52.154236
3789.843750	-50.870865
3832.910156	-50.262970
3875.976562	-50.393436
3919.042969	-51.468971
3962.109375	-53.103947
4005.175781	-55.804054
4048.242188	-58.564163
4091.308594	-58.373169
4134.375000	-58.323460
4177.441406	-57.785896
4220.507812	-57.262436
4263.574219	-57.460438
4306.640625	-57.522438
4349.707031	-57.356522
4392.773438	-57.358803
4435.839844	-58.357895
4478.906250	-56.885902
4521.972656	-56.137012
4565.039062	-55.760868
4608.105469	-54.687641
4651.171875	-53.479977
4694.238281	-54.353409
4737.304688	-54.821121
4780.371094	-56.195034
4823.437500	-57.088451
4866.503906	-57.517441
4909.570312	-60.084110
4952.636719	-60.498302
4995.703125	-57.521797
5038.769531	-56.245014
5081.835938	-55.530518
5124.902344	-56.626640
5167.968750	-56.300625
5211.035156	-55.195114
5254.101562	-53.675289
5297.167969	-53.820053
5340.234375	-54.895180
5383.300781	-53.325504
5426.367188	-51.135994
5469.433594	-50.462788
5512.500000	-51.331528
5555.566406	-53.397163
5598.632812	-56.402702
5641.699219	-58.381966
5684.765625	-59.008095
5727.832031	-60.357090
5770.898438	-60.773460
5813.964844	-59.079529
5857.031250	-57.265129
5900.097656	-57.430378
5943.164062	-56.814571
5986.230469	-56.339497
6029.296875	-55.739563
6072.363281	-55.498947
6115.429688	-55.235851
6158.496094	-55.364040
6201.562500	-55.670429
6244.628906	-56.081375
6287.695312	-57.223358
6330.761719	-57.435963
6373.828125	-56.021854
6416.894531	-55.982708
6459.960938	-57.041466
6503.027344	-56.399059
6546.093750	-56.007427
6589.160156	-57.691071
6632.226562	-60.775341
6675.292969	-61.446846
6718.359375	-60.730537
6761.425781	-60.657413
6804.492188	-59.386688
6847.558594	-59.315170
6890.625000	-61.527199
6933.691406	-61.204376
6976.757812	-57.653515
7019.824219	-57.527004
7062.890625	-59.518456
7105.957031	-58.829529
7149.023438	-57.240536
7192.089844	-56.115467
7235.156250	-56.973404
7278.222656	-55.731236
7321.289062	-55.469830
7364.355469	-56.315327
7407.421875	-55.665886
7450.488281	-54.293659
7493.554688	-54.709492
7536.621094	-56.279510
7579.687500	-57.172852
7622.753906	-57.094620
7665.820312	-56.966469
7708.886719	-57.841831
7751.953125	-59.588181
7795.019531	-58.843899
7838.085938	-60.248882
7881.152344	-61.780022
7924.218750	-62.747395
7967.285156	-60.055515
8010.351562	-58.560215
8053.417969	-57.970413
8096.484375	-59.205971
8139.550781	-60.320049
8182.617188	-59.723480
8225.683594	-58.735432
8268.750000	-57.651558
8311.816406	-56.723068
8354.882812	-55.631840
8397.949219	-55.416779
8441.015625	-56.560490
8484.082031	-59.774734
8527.148438	-62.604889
8570.214844	-61.758835
8613.281250	-60.878601
8656.347656	-61.619431
8699.414062	-61.265301
8742.480469	-60.792706
8785.546875	-59.690590
8828.613281	-59.701397
8871.679688	-60.010254
8914.746094	-59.667110
8957.812500	-60.130306
9000.878906	-58.065407
9043.945312	-56.192497
9087.011719	-56.957935
9130.078125	-57.601505
9173.144531	-57.598927
9216.210938	-58.115219
9259.277344	-57.449844
9302.343750	-56.285721
9345.410156	-56.615349
9388.476562	-58.186279
9431.542969	-60.869488
9474.609375	-63.731773
9517.675781	-62.147572
9560.742188	-56.770744
9603.808594	-54.257130
9646.875000	-53.346268
9689.941406	-52.792629
9733.007812	-52.852539
9776.074219	-53.443939
9819.140625	-54.878437
9862.207031	-55.478619
9905.273438	-55.194084
9948.339844	-54.901619
9991.406250	-54.259800
10034.472656	-54.518108
10077.539062	-55.616127
10120.605469	-57.113461
10163.671875	-58.486465
10206.738281	-57.900681
10249.804688	-57.855171
10292.871094	-60.090164
10335.937500	-59.007191
10379.003906	-57.471016
10422.070312	-58.740673
10465.136719	-56.988003
10508.203125	-58.212666
10551.269531	-59.380650
10594.335938	-60.498627
10637.402344	-61.207355
10680.468750	-59.444096
10723.535156	-56.846672
10766.601562	-55.043274
10809.667969	-54.423851
10852.734375	-53.343288
10895.800781	-52.949409
10938.867188	-52.428078
10981.933594	-51.957100
11025.000000	-51.266933
11068.066406	-49.950691
11111.132812	-49.482887
11154.199219	-49.370499
11197.265625	-49.161163
11240.332031	-49.249371
11283.398438	-50.668171
11326.464844	-52.196896
11369.531250	-52.309525
11412.597656	-52.889034
11455.664062	-54.254894
11498.730469	-55.104015
11541.796875	-54.874481
11584.863281	-55.376404
11627.929688	-56.284603
11670.996094	-56.568832
11714.062500	-56.394909
11757.128906	-55.935356
11800.195312	-56.137493
11843.261719	-56.475815
11886.328125	-57.369717
11929.394531	-59.593468
11972.460938	-58.530979
12015.527344	-57.517063
12058.593750	-58.410084
12101.660156	-57.743847
12144.726562	-56.008717
12187.792969	-55.853611
12230.859375	-55.961792
12273.925781	-56.274944
12316.992188	-58.949245
12360.058594	-55.444775
12403.125000	-53.805992
12446.191406	-54.283333
12489.257812	-53.288334
12532.324219	-52.640533
12575.390625	-53.316299
12618.457031	-52.737030
12661.523438	-51.707226
12704.589844	-51.013695
12747.656250	-50.848236
12790.722656	-51.079071
12833.789062	-51.384918
12876.855469	-52.664558
12919.921875	-54.446827
12962.988281	-56.915691
13006.054688	-58.744530
13049.121094	-55.020615
13092.187500	-52.945885
13135.253906	-52.604042
13178.320312	-52.911385
13221.386719	-54.818077
13264.453125	-55.232189
13307.519531	-54.502308
13350.585938	-54.027145
13393.652344	-52.657627
13436.718750	-51.904835
13479.785156	-53.006454
13522.851562	-57.193821
13565.917969	-59.082806
13608.984375	-54.645969
13652.050781	-52.427963
13695.117188	-52.985691
13738.183594	-53.857624
13781.250000	-53.333500
13824.316406	-53.893967
13867.382812	-56.259762
13910.449219	-56.162468
13953.515625	-55.769756
13996.582031	-54.594315
14039.648438	-53.695755
14082.714844	-55.387199
14125.781250	-56.041962
14168.847656	-54.582996
14211.914062	-54.203835
14254.980469	-54.298199
14298.046875	-53.878853
14341.113281	-53.942936
14384.179688	-52.445305
14427.246094	-52.015907
14470.312500	-50.914360
14513.378906	-50.632305
14556.445312	-49.826183
14599.511719	-47.693806
14642.578125	-46.873360
14685.644531	-47.192833
14728.710938	-47.279274
14771.777344	-47.410679
14814.843750	-48.466183
14857.910156	-52.344616
14900.976562	-54.203979
14944.042969	-51.607662
14987.109375	-51.514820
15030.175781	-50.843754
15073.242188	-49.618744
15116.308594	-49.219761
15159.375000	-47.962433
15202.441406	-48.733784
15245.507812	-50.682079
15288.574219	-50.490604
15331.640625	-50.720165
15374.707031	-52.100586
15417.773438	-49.095036
15460.839844	-45.297447
15503.906250	-43.447693
15546.972656	-42.432392
15590.039062	-41.469738
15633.105469	-41.389545
15676.171875	-42.180695
15719.238281	-42.946636
15762.304688	-44.127506
15805.371094	-45.317677
15848.437500	-45.513550
15891.503906	-44.950024
15934.570312	-44.811413
15977.636719	-45.219364
16020.703125	-44.965523
16063.769531	-44.937134
16106.835938	-44.637569
16149.902344	-43.791275
16192.968750	-43.255447
16236.035156	-42.907188
16279.101562	-41.982182
16322.167969	-40.990143
16365.234375	-40.693306
16408.300781	-40.325523
16451.367188	-40.538445
16494.433594	-41.186443
16537.500000	-42.176414
16580.566406	-42.195095
16623.632812	-41.075237
16666.699219	-40.767590
16709.765625	-42.173962
16752.832031	-42.798935
16795.898438	-43.546467
16838.964844	-47.042507
16882.031250	-49.027523
16925.097656	-45.152161
16968.164062	-43.811783
17011.230469	-43.677528
17054.296875	-43.683075
17097.363281	-43.976181
17140.429688	-44.519081
17183.496094	-44.622643
17226.562500	-44.416229
17269.628906	-45.199516
17312.695312	-47.827099
17355.761719	-51.048355
17398.828125	-49.180386
17441.894531	-47.897911
17484.960938	-47.129574
17528.027344	-50.108707
17571.093750	-50.170895
17614.160156	-49.173119
17657.226562	-46.709949
17700.292969	-45.587513
17743.359375	-45.428288
17786.425781	-45.737782
17829.492188	-45.406242
17872.558594	-44.847309
17915.625000	-45.102081
17958.691406	-45.276249
18001.757812	-45.546185
18044.824219	-46.230461
18087.890625	-46.581631
18130.957031	-47.099266
18174.023438	-47.525524
18217.089844	-48.583954
18260.156250	-47.477871
18303.222656	-48.533020
18346.289062	-50.345570
18389.355469	-50.093662
18432.421875	-49.369602
18475.488281	-47.563412
18518.554688	-45.795620
18561.621094	-44.498272
18604.687500	-43.810032
18647.753906	-43.630856
18690.820312	-44.398716
18733.886719	-46.264408
18776.953125	-48.910622
18820.019531	-51.279121
18863.085938	-53.321899
18906.152344	-54.477028
18949.218750	-53.680676
18992.285156	-51.322361
19035.351562	-48.719936
19078.417969	-47.206215
19121.484375	-46.560081
19164.550781	-45.864189
19207.617188	-45.708061
19250.683594	-47.098183
19293.750000	-48.618324
19336.816406	-48.641163
19379.882812	-49.569969
19422.949219	-51.842758
19466.015625	-53.424400
19509.082031	-54.822170
19552.148438	-53.837738
19595.214844	-51.244961
19638.281250	-49.147491
19681.347656	-49.404411
19724.414062	-50.908829
19767.480469	-52.105473
19810.546875	-53.068760
19853.613281	-54.981991
19896.679688	-54.907246
19939.746094	-54.471581
19982.812500	-52.393597
20025.878906	-50.135193
20068.945312	-48.974453
20112.011719	-49.069977
20155.078125	-50.821686
20198.144531	-53.032330
20241.210938	-53.758171
20284.277344	-55.034588
20327.343750	-55.946198
20370.410156	-54.977131
20413.476562	-54.152428
20456.542969	-55.346554
20499.609375	-57.722389
20542.675781	-58.402798
20585.742188	-56.374615
20628.808594	-53.920635
20671.875000	-53.180481
20714.941406	-54.621185
20758.007812	-55.298950
20801.074219	-54.211121
20844.140625	-53.562328
20887.207031	-53.109028
20930.273438	-52.767776
20973.339844	-53.594639
21016.406250	-54.522667
21059.472656	-55.356937
