周波数 (Hz)	レベル (dB)
43.066406	-27.621187
86.132812	-25.631422
129.199219	-27.950485
172.265625	-33.858116
215.332031	-35.267994
258.398438	-40.217354
301.464844	-41.313278
344.531250	-40.280308
387.597656	-42.014122
430.664062	-42.129147
473.730469	-40.768581
516.796875	-40.471424
559.863281	-42.854790
602.929688	-43.447655
645.996094	-43.510151
689.062500	-45.362110
732.128906	-46.234470
775.195312	-43.414219
818.261719	-41.230747
861.328125	-41.677879
904.394531	-42.708469
947.460938	-42.962872
990.527344	-44.374672
1033.593750	-47.622143
1076.660156	-46.074238
1119.726562	-48.326218
1162.792969	-48.876244
1205.859375	-47.045872
1248.925781	-43.460049
1291.992188	-43.536270
1335.058594	-47.673382
1378.125000	-52.278137
1421.191406	-45.599903
1464.257812	-44.984837
1507.324219	-48.576576
1550.390625	-48.385197
1593.457031	-48.189568
1636.523438	-48.416718
1679.589844	-43.150558
1722.656250	-41.186710
1765.722656	-40.971142
1808.789062	-41.503208
1851.855469	-43.394512
1894.921875	-47.044235
1937.988281	-48.638721
1981.054688	-47.135311
2024.121094	-47.329987
2067.187500	-48.267540
2110.253906	-44.908184
2153.320312	-42.607536
2196.386719	-42.249111
2239.453125	-43.321613
2282.519531	-45.828365
2325.585938	-46.791050
2368.652344	-44.757381
2411.718750	-45.062370
2454.785156	-44.304668
2497.851562	-43.585461
2540.917969	-46.653320
2583.984375	-49.389103
2627.050781	-47.965893
2670.117188	-48.000557
2713.183594	-49.151142
2756.250000	-48.639103
2799.316406	-48.566685
2842.382812	-47.852821
2885.449219	-46.316376
2928.515625	-45.935455
2971.582031	-46.242519
3014.648438	-46.861275
3057.714844	-45.167809
3100.781250	-42.802490
3143.847656	-43.006306
3186.914062	-43.300297
3229.980469	-42.990154
3273.046875	-43.415894
3316.113281	-43.363522
3359.179688	-44.587860
3402.246094	-49.022629
3445.312500	-49.864693
3488.378906	-49.608673
3531.445312	-48.028301
3574.511719	-45.649197
3617.578125	-47.127151
3660.644531	-49.032700
3703.710938	-50.405621
3746.777344	-46.235622
3789.843750	-44.704487
3832.910156	-46.901699
3875.976562	-50.722748
3919.042969	-47.003017
3962.109375	-44.193130
4005.175781	-44.023079
4048.242188	-44.862930
4091.308594	-44.686264
4134.375000	-45.866810
4177.441406	-46.232609
4220.507812	-45.988934
4263.574219	-47.015648
4306.640625	-44.562717
4349.707031	-41.218723
4392.773438	-40.160011
4435.839844	-40.722622
4478.906250	-42.803730
4521.972656	-46.007561
4565.039062	-44.621498
4608.105469	-42.878777
4651.171875	-44.139866
4694.238281	-47.250507
4737.304688	-46.752087
4780.371094	-46.107113
4823.437500	-46.048382
4866.503906	-46.168289
4909.570312	-46.433228
4952.636719	-44.777939
4995.703125	-43.594009
5038.769531	-44.345387
5081.835938	-46.709393
5124.902344	-48.194981
5167.968750	-47.547192
5211.035156	-45.335094
5254.101562	-44.041405
5297.167969	-45.842243
5340.234375	-49.191143
5383.300781	-48.917370
5426.367188	-46.268890
5469.433594	-45.034698
5512.500000	-45.723907
5555.566406	-47.288540
5598.632812	-48.731148
5641.699219	-51.004879
5684.765625	-50.502731
5727.832031	-46.624081
5770.898438	-44.146835
5813.964844	-45.083618
5857.031250	-47.977280
5900.097656	-52.170486
5943.164062	-55.553596
5986.230469	-53.484196
6029.296875	-50.599411
6072.363281	-50.712612
6115.429688	-53.041088
6158.496094	-54.903500
6201.562500	-52.558052
6244.628906	-49.381878
6287.695312	-46.959995
6330.761719	-46.843262
6373.828125	-47.188469
6416.894531	-46.633503
6459.960938	-47.513771
6503.027344	-49.470337
6546.093750	-50.332417
6589.160156	-51.756081
6632.226562	-53.448589
6675.292969	-52.624527
6718.359375	-53.432507
6761.425781	-50.762997
6804.492188	-48.648144
6847.558594	-47.495968
6890.625000	-48.510178
6933.691406	-50.257072
6976.757812	-49.070431
7019.824219	-49.338020
7062.890625	-50.986134
7105.957031	-48.435959
7149.023438	-46.520138
7192.089844	-45.855774
7235.156250	-45.730080
7278.222656	-46.471577
7321.289062	-47.583675
7364.355469	-48.339539
7407.421875	-49.497852
7450.488281	-49.839184
7493.554688	-48.836018
7536.621094	-47.689396
7579.687500	-47.730591
7622.753906	-48.358143
7665.820312	-49.493233
7708.886719	-49.503120
7751.953125	-45.598408
7795.019531	-44.773922
7838.085938	-46.794147
7881.152344	-50.050240
7924.218750	-51.713722
7967.285156	-51.846764
