周波数 (Hz)	レベル (dB)
43.066406	-31.613239
86.132812	-32.147655
129.199219	-34.946182
172.265625	-44.145279
215.332031	-48.832233
258.398438	-51.737854
301.464844	-51.635223
344.531250	-54.634876
387.597656	-54.703144
430.664062	-54.199982
473.730469	-56.985596
516.796875	-60.278107
559.863281	-64.258049
602.929688	-66.821869
645.996094	-67.764328
689.062500	-66.937332
732.128906	-64.260735
775.195312	-64.028267
818.261719	-65.067513
861.328125	-64.607986
904.394531	-63.856544
947.460938	-64.402122
990.527344	-62.372131
1033.593750	-62.380947
1076.660156	-63.099968
1119.726562	-63.881565
1162.792969	-66.598358
1205.859375	-68.103165
1248.925781	-66.925049
1291.992188	-65.060295
1335.058594	-64.099869
1378.125000	-65.518120
1421.191406	-66.046364
1464.257812	-64.555107
1507.324219	-65.314903
1550.390625	-64.041534
1593.457031	-60.130875
1636.523438	-61.243954
1679.589844	-61.920948
1722.656250	-60.246773
1765.722656	-59.493176
1808.789062	-60.852856
1851.855469	-64.390678
1894.921875	-64.836220
1937.988281	-65.071747
1981.054688	-63.349274
2024.121094	-63.598282
2067.187500	-64.726570
2110.253906	-62.817902
2153.320312	-62.811638
2196.386719	-62.678223
2239.453125	-62.438694
2282.519531	-62.335243
2325.585938	-59.651917
2368.652344	-59.515556
2411.718750	-60.073658
2454.785156	-60.668423
2497.851562	-61.062416
2540.917969	-61.244453
2583.984375	-60.879490
2627.050781	-59.580566
2670.117188	-60.055855
2713.183594	-59.960697
2756.250000	-60.109802
2799.316406	-62.395061
2842.382812	-64.305161
2885.449219	-63.847950
2928.515625	-62.266548
2971.582031	-61.081493
3014.648438	-60.348499
3057.714844	-59.173882
3100.781250	-58.823620
3143.847656	-58.430954
3186.914062	-56.390362
3229.980469	-54.575836
3273.046875	-54.913895
3316.113281	-56.686199
3359.179688	-59.505253
3402.246094	-61.757900
3445.312500	-61.622475
3488.378906	-59.227077
3531.445312	-54.283958
3574.511719	-53.142857
3617.578125	-54.139977
3660.644531	-55.601219
3703.710938	-57.460323
3746.777344	-57.293251
3789.843750	-57.248829
3832.910156	-57.180256
3875.976562	-57.044476
3919.042969	-57.429314
3962.109375	-58.461990
4005.175781	-60.124447
4048.242188	-62.678875
4091.308594	-63.512836
4134.375000	-60.365967
4177.441406	-60.220676
4220.507812	-61.377937
4263.574219	-62.208805
4306.640625	-61.481537
4349.707031	-59.381489
4392.773438	-57.247196
4435.839844	-57.081474
4478.906250	-58.546860
4521.972656	-58.765373
4565.039062	-59.695625
4608.105469	-62.500332
4651.171875	-63.160496
4694.238281	-62.641174
4737.304688	-59.772751
4780.371094	-58.885891
4823.437500	-59.862087
4866.503906	-59.566372
4909.570312	-58.419373
4952.636719	-58.946407
4995.703125	-60.175373
5038.769531	-61.069595
5081.835938	-61.570927
5124.902344	-60.797970
5167.968750	-60.636421
5211.035156	-60.513016
5254.101562	-62.036201
5297.167969	-62.829357
5340.234375	-62.824890
5383.300781	-63.406010
5426.367188	-65.640892
5469.433594	-64.778313
