周波数 (Hz)	レベル (dB)
43.066406	-28.972769
86.132812	-25.926920
129.199219	-26.983589
172.265625	-33.160496
215.332031	-39.828472
258.398438	-44.618591
301.464844	-44.821892
344.531250	-38.336967
387.597656	-37.659294
430.664062	-38.506947
473.730469	-40.651817
516.796875	-45.099186
559.863281	-47.887901
602.929688	-48.074841
645.996094	-47.842327
689.062500	-48.378071
732.128906	-50.960358
775.195312	-53.477425
818.261719	-48.756920
861.328125	-43.237865
904.394531	-41.017723
947.460938	-43.804695
990.527344	-46.847603
1033.593750	-48.361462
1076.660156	-47.606171
1119.726562	-47.105965
1162.792969	-48.448502
1205.859375	-49.968418
1248.925781	-50.246605
1291.992188	-48.425987
1335.058594	-47.293152
1378.125000	-47.116417
1421.191406	-48.900703
1464.257812	-49.270081
1507.324219	-47.751816
1550.390625	-46.241753
1593.457031	-44.673592
1636.523438	-41.209980
1679.589844	-41.306793
1722.656250	-44.985001
1765.722656	-45.724964
1808.789062	-46.663757
1851.855469	-48.286045
1894.921875	-49.191521
1937.988281	-49.715492
1981.054688	-51.433216
2024.121094	-51.387417
2067.187500	-48.465546
2110.253906	-47.801701
2153.320312	-49.765217
2196.386719	-50.489925
2239.453125	-51.227726
2282.519531	-48.296749
2325.585938	-46.081261
2368.652344	-46.743919
2411.718750	-48.114487
2454.785156	-46.545631
2497.851562	-46.623276
2540.917969	-44.151016
2583.984375	-44.511059
2627.050781	-49.427521
2670.117188	-53.127747
2713.183594	-51.021923
2756.250000	-50.034229
2799.316406	-50.531437
2842.382812	-53.229809
2885.449219	-51.134315
2928.515625	-47.523464
2971.582031	-46.032848
3014.648438	-46.388836
3057.714844	-48.217060
3100.781250	-47.077564
3143.847656	-45.356777
3186.914062	-47.146473
3229.980469	-49.577030
3273.046875	-49.495029
3316.113281	-47.481750
3359.179688	-47.291275
3402.246094	-47.794697
3445.312500	-48.942375
3488.378906	-48.587440
3531.445312	-47.351170
3574.511719	-48.553631
3617.578125	-47.831772
3660.644531	-47.387959
3703.710938	-47.473148
3746.777344	-46.065353
3789.843750	-46.274734
3832.910156	-49.843754
3875.976562	-52.647701
3919.042969	-50.790932
3962.109375	-48.859955
4005.175781	-47.396366
4048.242188	-46.730000
4091.308594	-46.066490
4134.375000	-44.719784
4177.441406	-43.526390
4220.507812	-44.129662
