okada,fast,2022-06-16,14:07:52.66,D,oボタン
okada,fast,2022-06-16,14:07:52.78,U,oボタン
okada,fast,2022-06-16,14:07:52.83,D,rボタン
okada,fast,2022-06-16,14:07:52.92,U,rボタン
okada,fast,2022-06-16,14:07:52.93,D,iボタン
okada,fast,2022-06-16,14:07:53.01,U,iボタン
okada,fast,2022-06-16,14:07:53.12,D,nボタン
okada,fast,2022-06-16,14:07:53.18,U,nボタン
okada,fast,2022-06-16,14:07:53.24,D,nボタン
okada,fast,2022-06-16,14:07:53.35,U,nボタン
okada,fast,2022-06-16,14:07:53.43,D,pボタン
okada,fast,2022-06-16,14:07:53.53,U,pボタン
okada,fast,2022-06-16,14:07:53.61,D,iボタン
okada,fast,2022-06-16,14:07:53.70,U,iボタン
okada,fast,2022-06-16,14:07:53.82,D,kボタン
okada,fast,2022-06-16,14:07:53.89,U,kボタン
okada,fast,2022-06-16,14:07:53.95,D,kボタン
okada,fast,2022-06-16,14:07:54.06,U,kボタン
okada,fast,2022-06-16,14:07:54.27,D,uボタン
okada,fast,2022-06-16,14:07:54.36,U,uボタン
okada,fast,2022-06-16,14:07:54.50,D,hボタン
okada,fast,2022-06-16,14:07:54.58,D,aボタン
okada,fast,2022-06-16,14:07:54.60,U,hボタン
okada,fast,2022-06-16,14:07:54.65,D,Spaceボタン
okada,fast,2022-06-16,14:07:54.71,U,aボタン
okada,fast,2022-06-16,14:07:54.77,U,Spaceボタン
okada,fast,2022-06-16,14:07:54.84,D,Enterボタン
okada,fast,2022-06-16,14:07:54.91,U,Enterボタン
okada,fast,2022-06-16,14:07:55.09,D,kボタン
okada,fast,2022-06-16,14:07:55.15,U,kボタン
okada,fast,2022-06-16,14:07:55.26,D,iボタン
okada,fast,2022-06-16,14:07:55.34,U,iボタン
okada,fast,2022-06-16,14:07:55.45,D,kボタン
okada,fast,2022-06-16,14:07:55.55,U,kボタン
okada,fast,2022-06-16,14:07:55.57,D,aボタン
okada,fast,2022-06-16,14:07:55.64,U,aボタン
okada,fast,2022-06-16,14:07:55.72,D,iボタン
okada,fast,2022-06-16,14:07:55.83,U,iボタン
okada,fast,2022-06-16,14:07:55.86,D,tボタン
okada,fast,2022-06-16,14:07:55.94,D,aボタン
okada,fast,2022-06-16,14:07:55.96,U,tボタン
okada,fast,2022-06-16,14:07:56.07,U,aボタン
okada,fast,2022-06-16,14:07:56.18,D,sボタン
okada,fast,2022-06-16,14:07:56.30,U,sボタン
okada,fast,2022-06-16,14:07:56.38,D,iボタン
okada,fast,2022-06-16,14:07:56.51,D,oボタン
okada,fast,2022-06-16,14:07:56.53,U,iボタン
okada,fast,2022-06-16,14:07:56.77,U,oボタン
okada,fast,2022-06-16,14:07:57.18,D,Enterボタン
okada,fast,2022-06-16,14:07:57.24,U,Enterボタン
okada,fast,2022-06-16,14:07:57.34,D,Enterボタン
okada,fast,2022-06-16,14:07:57.39,U,Enterボタン
okada,fast,2022-06-16,14:07:57.99,D,oボタン
okada,fast,2022-06-16,14:07:58.12,U,oボタン
okada,fast,2022-06-16,14:07:58.27,D,rボタン
okada,fast,2022-06-16,14:07:58.37,U,rボタン
okada,fast,2022-06-16,14:07:58.40,D,iボタン
okada,fast,2022-06-16,14:07:58.48,U,iボタン
okada,fast,2022-06-16,14:07:58.57,D,nボタン
okada,fast,2022-06-16,14:07:58.62,U,nボタン
okada,fast,2022-06-16,14:07:58.70,D,nボタン
okada,fast,2022-06-16,14:07:58.79,U,nボタン
okada,fast,2022-06-16,14:07:58.84,D,pボタン
okada,fast,2022-06-16,14:07:58.94,U,pボタン
okada,fast,2022-06-16,14:07:59.01,D,iボタン
okada,fast,2022-06-16,14:07:59.08,U,iボタン
okada,fast,2022-06-16,14:07:59.20,D,kボタン
okada,fast,2022-06-16,14:07:59.27,U,kボタン
okada,fast,2022-06-16,14:07:59.33,D,kボタン
okada,fast,2022-06-16,14:07:59.42,U,kボタン
okada,fast,2022-06-16,14:07:59.55,D,uボタン
okada,fast,2022-06-16,14:07:59.61,U,uボタン
okada,fast,2022-06-16,14:07:59.73,D,hボタン
okada,fast,2022-06-16,14:07:59.83,U,hボタン
okada,fast,2022-06-16,14:07:59.85,D,aボタン
okada,fast,2022-06-16,14:07:59.90,D,Spaceボタン
okada,fast,2022-06-16,14:07:59.97,U,aボタン
okada,fast,2022-06-16,14:08:00.04,U,Spaceボタン
okada,fast,2022-06-16,14:08:00.06,D,Enterボタン
okada,fast,2022-06-16,14:08:00.13,U,Enterボタン
okada,fast,2022-06-16,14:08:00.28,D,kボタン
okada,fast,2022-06-16,14:08:00.37,U,kボタン
okada,fast,2022-06-16,14:08:00.50,D,iボタン
okada,fast,2022-06-16,14:08:00.56,U,iボタン
okada,fast,2022-06-16,14:08:00.69,D,kボタン
okada,fast,2022-06-16,14:08:00.78,U,kボタン
okada,fast,2022-06-16,14:08:00.80,D,aボタン
okada,fast,2022-06-16,14:08:00.91,U,aボタン
okada,fast,2022-06-16,14:08:00.93,D,iボタン
okada,fast,2022-06-16,14:08:01.02,U,iボタン
okada,fast,2022-06-16,14:08:01.06,D,tボタン
okada,fast,2022-06-16,14:08:01.14,D,aボタン
okada,fast,2022-06-16,14:08:01.17,U,tボタン
okada,fast,2022-06-16,14:08:01.29,U,aボタン
okada,fast,2022-06-16,14:08:01.35,D,sボタン
okada,fast,2022-06-16,14:08:01.46,U,sボタン
okada,fast,2022-06-16,14:08:01.48,D,iボタン
okada,fast,2022-06-16,14:08:01.58,U,iボタン
