周波数 (Hz)	レベル (dB)
43.066406	-29.143116
86.132812	-24.862957
129.199219	-26.368805
172.265625	-33.848228
215.332031	-37.260071
258.398438	-42.508003
301.464844	-42.458118
344.531250	-39.713856
387.597656	-40.636467
430.664062	-40.440060
473.730469	-44.010365
516.796875	-46.244934
559.863281	-47.434406
602.929688	-48.267460
645.996094	-49.276192
689.062500	-49.721588
732.128906	-46.342182
775.195312	-44.047951
818.261719	-43.061798
861.328125	-44.728504
904.394531	-46.697845
947.460938	-48.052258
990.527344	-49.893692
1033.593750	-49.131577
1076.660156	-47.506271
1119.726562	-47.276337
1162.792969	-49.246582
1205.859375	-46.865784
1248.925781	-44.200958
1291.992188	-43.312351
1335.058594	-42.787548
1378.125000	-42.972187
1421.191406	-44.042038
1464.257812	-44.708954
1507.324219	-44.694897
1550.390625	-44.688267
1593.457031	-43.155704
1636.523438	-40.559444
1679.589844	-38.390862
1722.656250	-38.106647
1765.722656	-39.779331
1808.789062	-42.162006
1851.855469	-46.393734
1894.921875	-51.181614
1937.988281	-50.670929
1981.054688	-49.198139
2024.121094	-47.637058
2067.187500	-46.991676
2110.253906	-47.938366
2153.320312	-50.044281
2196.386719	-51.497272
2239.453125	-50.011894
2282.519531	-48.711052
2325.585938	-49.175430
2368.652344	-49.324577
2411.718750	-49.208920
2454.785156	-48.131866
2497.851562	-48.029335
2540.917969	-50.109947
2583.984375	-51.429970
2627.050781	-50.830170
2670.117188	-51.091751
2713.183594	-49.198784
2756.250000	-48.512356
2799.316406	-50.130207
2842.382812	-48.848747
2885.449219	-45.529884
2928.515625	-42.737194
2971.582031	-42.236973
3014.648438	-43.446655
3057.714844	-43.459259
3100.781250	-42.434769
3143.847656	-41.420811
3186.914062	-40.348194
3229.980469	-40.900024
3273.046875	-42.276600
3316.113281	-42.929031
3359.179688	-41.971481
3402.246094	-41.313606
3445.312500	-42.090534
3488.378906	-43.676563
3531.445312	-44.230461
3574.511719	-44.594276
3617.578125	-45.153099
3660.644531	-44.534035
3703.710938	-42.671261
3746.777344	-42.652771
3789.843750	-43.701050
3832.910156	-44.983429
3875.976562	-45.716103
3919.042969	-45.532997
3962.109375	-47.361729
4005.175781	-51.080318
4048.242188	-52.805386
4091.308594	-52.425068
4134.375000	-50.654900
4177.441406	-49.832897
4220.507812	-49.690533
4263.574219	-49.572670
4306.640625	-47.889938
4349.707031	-46.193474
4392.773438	-45.757423
4435.839844	-47.581192
4478.906250	-52.282429
4521.972656	-49.691025
4565.039062	-48.479935
4608.105469	-50.451633
4651.171875	-49.297314
4694.238281	-44.935303
4737.304688	-42.130100
4780.371094	-40.059845
4823.437500	-39.021149
4866.503906	-39.438934
4909.570312	-41.205418
4952.636719	-42.908562
4995.703125	-43.485661
5038.769531	-43.187115
5081.835938	-42.367500
5124.902344	-41.891010
5167.968750	-42.449055
5211.035156	-44.444344
5254.101562	-48.886456
5297.167969	-52.289722
5340.234375	-51.254387
5383.300781	-51.479301
5426.367188	-51.493137
5469.433594	-48.186848
5512.500000	-46.842793
5555.566406	-48.024082
5598.632812	-48.500877
5641.699219	-49.486095
5684.765625	-49.463856
5727.832031	-48.175991
5770.898438	-48.134911
5813.964844	-48.493946
5857.031250	-47.040295
5900.097656	-47.481594
5943.164062	-49.787331
5986.230469	-52.452053
6029.296875	-50.970497
6072.363281	-50.605461
6115.429688	-50.848473
6158.496094	-50.457138
6201.562500	-48.421925
6244.628906	-47.517635
6287.695312	-48.105606
6330.761719	-49.181862
6373.828125	-49.345455
6416.894531	-47.823627
6459.960938	-47.903519
6503.027344	-49.762527
6546.093750	-50.075871
6589.160156	-51.309109
6632.226562	-54.113380
6675.292969	-55.036892
6718.359375	-53.077988
6761.425781	-52.771355
6804.492188	-50.729862
6847.558594	-49.220737
6890.625000	-50.001743
6933.691406	-50.620171
6976.757812	-49.182140
7019.824219	-46.719955
7062.890625	-45.498207
7105.957031	-46.314816
7149.023438	-47.992146
7192.089844	-50.197025
7235.156250	-52.466568
7278.222656	-47.867661
7321.289062	-43.856068
7364.355469	-43.084297
7407.421875	-44.617123
7450.488281	-47.506050
7493.554688	-49.107773
7536.621094	-49.530403
7579.687500	-49.737934
7622.753906	-49.797115
7665.820312	-50.063980
7708.886719	-50.853001
7751.953125	-52.229259
7795.019531	-53.120644
7838.085938	-52.701019
7881.152344	-53.447159
7924.218750	-53.792854
7967.285156	-52.034363
8010.351562	-52.295822
8053.417969	-54.207596
8096.484375	-56.069954
8139.550781	-54.923241
8182.617188	-52.664265
8225.683594	-51.926220
8268.750000	-52.308193
8311.816406	-53.749718
8354.882812	-55.333767
8397.949219	-52.415104
8441.015625	-49.277317
8484.082031	-48.124775
8527.148438	-48.533672
8570.214844	-49.155357
8613.281250	-48.076008
8656.347656	-46.680035
8699.414062	-46.082504
8742.480469	-47.259689
8785.546875	-49.149860
8828.613281	-50.294525
8871.679688	-50.519138
8914.746094	-50.214401
8957.812500	-48.576733
9000.878906	-47.227257
9043.945312	-48.091251
9087.011719	-48.888058
9130.078125	-50.357063
9173.144531	-51.373756
9216.210938	-50.156532
9259.277344	-49.297047
9302.343750	-49.940804
9345.410156	-50.396057
9388.476562	-49.018883
9431.542969	-47.027447
9474.609375	-45.826584
9517.675781	-45.813488
9560.742188	-45.854595
9603.808594	-45.095131
9646.875000	-45.368587
9689.941406	-48.094376
9733.007812	-48.382061
9776.074219	-46.657188
9819.140625	-47.062325
9862.207031	-49.926567
9905.273438	-54.394299
9948.339844	-51.414986
9991.406250	-47.024971
10034.472656	-43.894936
10077.539062	-41.548653
10120.605469	-40.089859
10163.671875	-41.389732
10206.738281	-43.161388
10249.804688	-43.145523
10292.871094	-39.923874
10335.937500	-38.506489
10379.003906	-39.393906
10422.070312	-41.322067
10465.136719	-44.557835
10508.203125	-49.309734
10551.269531	-51.691132
10594.335938	-49.798214
10637.402344	-48.133003
10680.468750	-48.236900
10723.535156	-48.509178
10766.601562	-46.533463
10809.667969	-45.394089
10852.734375	-45.063015
10895.800781	-42.413666
10938.867188	-40.596432
10981.933594	-40.789684
11025.000000	-43.436974
11068.066406	-47.700626
11111.132812	-48.390884
11154.199219	-46.865753
11197.265625	-45.430931
11240.332031	-43.865963
11283.398438	-45.890022
11326.464844	-50.128998
11369.531250	-51.530483
11412.597656	-49.646355
11455.664062	-46.565903
11498.730469	-45.027336
11541.796875	-43.650455
11584.863281	-44.255978
11627.929688	-45.446011
11670.996094	-46.288872
11714.062500	-49.582035
11757.128906	-46.705364
11800.195312	-44.016777
11843.261719	-44.052917
11886.328125	-44.938618
11929.394531	-44.430752
11972.460938	-42.878822
12015.527344	-43.682941
12058.593750	-46.017990
12101.660156	-42.090996
12144.726562	-38.882202
12187.792969	-39.161289
12230.859375	-41.280846
12273.925781	-41.744617
12316.992188	-40.511932
12360.058594	-41.524490
12403.125000	-44.764572
12446.191406	-42.901512
12489.257812	-39.815456
12532.324219	-39.965961
12575.390625	-43.337696
12618.457031	-42.758499
12661.523438	-40.872715
12704.589844	-41.399426
12747.656250	-42.352074
12790.722656	-41.851955
12833.789062	-40.188618
12876.855469	-40.514671
12919.921875	-42.159931
12962.988281	-41.463642
13006.054688	-39.900021
13049.121094	-39.520100
13092.187500	-41.730095
13135.253906	-46.124477
13178.320312	-46.911526
13221.386719	-46.450546
13264.453125	-45.200188
13307.519531	-45.418320
13350.585938	-46.345619
13393.652344	-43.366955
13436.718750	-40.371349
13479.785156	-40.441792
13522.851562	-42.471401
13565.917969	-42.681503
13608.984375	-42.341740
13652.050781	-42.905415
13695.117188	-44.255573
13738.183594	-45.372364
13781.250000	-42.422375
13824.316406	-40.607101
13867.382812	-38.606800
13910.449219	-36.369148
13953.515625	-35.385571
13996.582031	-35.876781
14039.648438	-37.249962
14082.714844	-39.484154
14125.781250	-40.223957
14168.847656	-39.827656
14211.914062	-39.547382
14254.980469	-40.422657
14298.046875	-39.472237
14341.113281	-37.371750
14384.179688	-37.335155
14427.246094	-39.330353
14470.312500	-41.378254
14513.378906	-41.011349
14556.445312	-39.021412
14599.511719	-37.036869
14642.578125	-36.518276
14685.644531	-38.206490
14728.710938	-39.748661
14771.777344	-39.166542
14814.843750	-37.334785
14857.910156	-35.869427
14900.976562	-37.247562
14944.042969	-42.879055
14987.109375	-39.168266
15030.175781	-34.683701
15073.242188	-34.035744
15116.308594	-36.904984
15159.375000	-43.256119
15202.441406	-40.716515
15245.507812	-35.921604
15288.574219	-34.224258
15331.640625	-35.333019
15374.707031	-37.286655
15417.773438	-36.086155
15460.839844	-33.825356
15503.906250	-33.944862
15546.972656	-35.158173
15590.039062	-35.666481
15633.105469	-35.182728
15676.171875	-34.240997
15719.238281	-33.438812
15762.304688	-32.650459
15805.371094	-33.274216
15848.437500	-36.004742
15891.503906	-39.353870
15934.570312	-39.669216
15977.636719	-41.607147
16020.703125	-41.873482
16063.769531	-37.824974
16106.835938	-37.323875
16149.902344	-40.656006
16192.968750	-40.854065
16236.035156	-38.884819
16279.101562	-38.614586
16322.167969	-39.075932
16365.234375	-42.067532
16408.300781	-46.115429
16451.367188	-43.794231
16494.433594	-41.042488
16537.500000	-41.924503
16580.566406	-42.639626
16623.632812	-41.095085
16666.699219	-38.371582
16709.765625	-36.892361
16752.832031	-36.548981
16795.898438	-37.587482
16838.964844	-39.926086
16882.031250	-42.306995
16925.097656	-39.889389
16968.164062	-38.194046
17011.230469	-37.599068
17054.296875	-37.078384
17097.363281	-37.720936
17140.429688	-39.009979
17183.496094	-40.196964
17226.562500	-38.769855
17269.628906	-37.479633
17312.695312	-37.083168
17355.761719	-36.858143
17398.828125	-37.141872
17441.894531	-38.382458
17484.960938	-39.630241
17528.027344	-41.599789
17571.093750	-42.426125
17614.160156	-40.667412
17657.226562	-37.603779
17700.292969	-37.519970
17743.359375	-39.702152
17786.425781	-42.993324
17829.492188	-45.839432
17872.558594	-43.486691
17915.625000	-39.506180
17958.691406	-38.269817
18001.757812	-37.737804
18044.824219	-37.058346
18087.890625	-36.803974
18130.957031	-37.448132
18174.023438	-38.026569
18217.089844	-36.883583
18260.156250	-35.255840
18303.222656	-34.384388
18346.289062	-34.980804
18389.355469	-35.970852
18432.421875	-35.781601
18475.488281	-34.504009
18518.554688	-33.461361
18561.621094	-33.556267
18604.687500	-35.536053
18647.753906	-38.629177
18690.820312	-41.419739
18733.886719	-41.482574
18776.953125	-39.316868
18820.019531	-38.217552
18863.085938	-37.931046
18906.152344	-37.997082
18949.218750	-37.650368
18992.285156	-35.837177
19035.351562	-34.949650
19078.417969	-36.567295
19121.484375	-41.146553
19164.550781	-43.581661
19207.617188	-40.602581
19250.683594	-39.536938
19293.750000	-39.770569
19336.816406	-40.172966
19379.882812	-40.436115
19422.949219	-40.746384
19466.015625	-41.577168
19509.082031	-41.033627
19552.148438	-39.975304
19595.214844	-40.592957
19638.281250	-40.813423
19681.347656	-43.040176
19724.414062	-44.257736
19767.480469	-43.491917
19810.546875	-43.315540
