周波数 (Hz)	レベル (dB)
43.066406	-27.173319
86.132812	-21.993362
129.199219	-24.365788
172.265625	-34.065655
215.332031	-40.105114
258.398438	-42.779892
301.464844	-39.652054
344.531250	-35.776691
387.597656	-36.622158
430.664062	-39.655563
473.730469	-42.187500
516.796875	-46.998154
559.863281	-50.393162
602.929688	-55.054379
645.996094	-54.150936
689.062500	-48.798737
732.128906	-47.758270
775.195312	-56.464687
818.261719	-46.314976
861.328125	-40.762955
904.394531	-38.947060
947.460938	-41.355209
990.527344	-47.560104
1033.593750	-49.819038
1076.660156	-44.516476
1119.726562	-44.631992
1162.792969	-46.563557
1205.859375	-49.729759
1248.925781	-51.665371
1291.992188	-53.709728
1335.058594	-47.940056
1378.125000	-45.359444
1421.191406	-46.611385
1464.257812	-48.326370
1507.324219	-45.692730
1550.390625	-42.961060
1593.457031	-41.910637
1636.523438	-42.205746
1679.589844	-44.254791
1722.656250	-48.221809
1765.722656	-47.645477
1808.789062	-44.603291
1851.855469	-43.824577
1894.921875	-44.901096
1937.988281	-46.652233
1981.054688	-48.586594
2024.121094	-51.523529
2067.187500	-50.896839
2110.253906	-52.635056
2153.320312	-53.464283
2196.386719	-45.200859
2239.453125	-40.895054
2282.519531	-39.252823
2325.585938	-39.552319
2368.652344	-40.363438
2411.718750	-40.342323
2454.785156	-40.240250
2497.851562	-42.202061
2540.917969	-44.815575
2583.984375	-46.761677
2627.050781	-46.544254
2670.117188	-44.162144
2713.183594	-43.800705
2756.250000	-44.979092
2799.316406	-45.613640
2842.382812	-46.300121
2885.449219	-50.154705
2928.515625	-58.504791
2971.582031	-47.958801
3014.648438	-44.156593
3057.714844	-44.345623
3100.781250	-46.795902
3143.847656	-49.571014
3186.914062	-52.968487
3229.980469	-53.080959
3273.046875	-48.838840
3316.113281	-45.451435
3359.179688	-44.395721
3402.246094	-46.249744
3445.312500	-48.121567
3488.378906	-46.908375
3531.445312	-46.245499
3574.511719	-47.833313
3617.578125	-49.376011
3660.644531	-49.999535
3703.710938	-52.253544
3746.777344	-54.416130
3789.843750	-56.655079
3832.910156	-56.881931
3875.976562	-55.478863
3919.042969	-53.762890
3962.109375	-48.446419
4005.175781	-47.178726
4048.242188	-50.702873
4091.308594	-51.938839
4134.375000	-50.100513
4177.441406	-50.448620
4220.507812	-46.469692
4263.574219	-42.695759
4306.640625	-42.895061
4349.707031	-48.213360
4392.773438	-53.764744
4435.839844	-49.288895
4478.906250	-52.249161
4521.972656	-50.441158
4565.039062	-48.893818
4608.105469	-50.466476
4651.171875	-54.484146
4694.238281	-54.047504
4737.304688	-53.359245
4780.371094	-54.564644
4823.437500	-50.963825
4866.503906	-49.062248
4909.570312	-47.950882
4952.636719	-47.807938
4995.703125	-48.248581
5038.769531	-48.449104
5081.835938	-49.049095
5124.902344	-48.461269
5167.968750	-47.654518
5211.035156	-49.080002
5254.101562	-52.240871
5297.167969	-53.722240
5340.234375	-53.602478
5383.300781	-55.480701
5426.367188	-56.677589
5469.433594	-57.154064
5512.500000	-56.547569
5555.566406	-55.324142
5598.632812	-54.350662
5641.699219	-54.896473
5684.765625	-55.590298
5727.832031	-53.601616
5770.898438	-52.640560
5813.964844	-53.792099
5857.031250	-52.766178
5900.097656	-49.931183
5943.164062	-49.755276
5986.230469	-50.365295
6029.296875	-50.825764
6072.363281	-50.464767
6115.429688	-49.659206
6158.496094	-50.816174
6201.562500	-52.629040
6244.628906	-51.728195
6287.695312	-47.887951
6330.761719	-44.874439
6373.828125	-44.585854
6416.894531	-46.358330
6459.960938	-48.377476
6503.027344	-48.027252
6546.093750	-45.114761
6589.160156	-43.036213
6632.226562	-43.947598
6675.292969	-48.867470
6718.359375	-56.325302
6761.425781	-56.982067
6804.492188	-59.153282
6847.558594	-54.418430
6890.625000	-52.528587
6933.691406	-52.532673
6976.757812	-52.925495
7019.824219	-51.741577
7062.890625	-51.143623
7105.957031	-52.574497
7149.023438	-55.146252
7192.089844	-50.079319
7235.156250	-46.738586
7278.222656	-46.568687
7321.289062	-50.283737
7364.355469	-53.693169
7407.421875	-49.826344
7450.488281	-48.496429
7493.554688	-48.065102
7536.621094	-47.712116
7579.687500	-47.658413
7622.753906	-49.570194
7665.820312	-55.132172
7708.886719	-52.586823
7751.953125	-51.164246
7795.019531	-54.140579
7838.085938	-51.062443
7881.152344	-49.450790
7924.218750	-50.255718
7967.285156	-52.372292
8010.351562	-55.712425
8053.417969	-58.138638
8096.484375	-55.532082
8139.550781	-49.767315
8182.617188	-46.084549
8225.683594	-45.978233
8268.750000	-49.583004
8311.816406	-53.679089
8354.882812	-53.478691
8397.949219	-54.485241
