threshhold,FRR,FAR
0.0,100.0,0.0
0.1,95.65217391304348,0.0
0.2,91.30434782608695,0.0
0.30000000000000004,86.95652173913044,0.0
0.4,86.95652173913044,1.8518518518518516
0.5,86.95652173913044,1.8518518518518516
0.6000000000000001,82.6086956521739,1.8518518518518516
0.7000000000000001,82.6086956521739,1.8518518518518516
0.8,78.26086956521739,1.8518518518518516
0.9,78.26086956521739,1.8518518518518516
1.0,78.26086956521739,3.7037037037037033
1.1,78.26086956521739,3.7037037037037033
1.2000000000000002,78.26086956521739,5.555555555555555
1.3,78.26086956521739,5.555555555555555
1.4000000000000001,78.26086956521739,5.555555555555555
1.5,78.26086956521739,5.555555555555555
1.6,78.26086956521739,5.555555555555555
1.7000000000000002,78.26086956521739,5.555555555555555
1.8,78.26086956521739,5.555555555555555
1.9000000000000001,78.26086956521739,5.555555555555555
2.0,78.26086956521739,5.555555555555555
2.1,78.26086956521739,5.555555555555555
2.2,78.26086956521739,5.555555555555555
2.3000000000000003,78.26086956521739,5.555555555555555
2.4000000000000004,78.26086956521739,5.555555555555555
2.5,78.26086956521739,5.555555555555555
2.6,73.91304347826086,7.4074074074074066
2.7,73.91304347826086,7.4074074074074066
2.8000000000000003,69.56521739130434,7.4074074074074066
2.9000000000000004,69.56521739130434,7.4074074074074066
3.0,69.56521739130434,9.25925925925926
3.1,65.21739130434783,9.25925925925926
3.2,65.21739130434783,9.25925925925926
3.3000000000000003,65.21739130434783,9.25925925925926
3.4000000000000004,60.86956521739131,9.25925925925926
3.5,60.86956521739131,9.25925925925926
3.6,60.86956521739131,9.25925925925926
3.7,60.86956521739131,9.25925925925926
3.8000000000000003,60.86956521739131,9.25925925925926
3.9000000000000004,60.86956521739131,11.11111111111111
4.0,60.86956521739131,11.11111111111111
4.1000000000000005,60.86956521739131,11.11111111111111
4.2,60.86956521739131,12.962962962962962
4.3,60.86956521739131,12.962962962962962
4.4,60.86956521739131,14.814814814814813
4.5,60.86956521739131,14.814814814814813
4.6000000000000005,60.86956521739131,14.814814814814813
4.7,60.86956521739131,16.666666666666664
4.800000000000001,60.86956521739131,16.666666666666664
4.9,60.86956521739131,16.666666666666664
5.0,60.86956521739131,16.666666666666664
5.1000000000000005,60.86956521739131,16.666666666666664
5.2,60.86956521739131,16.666666666666664
5.300000000000001,60.86956521739131,16.666666666666664
5.4,56.52173913043478,18.51851851851852
5.5,56.52173913043478,20.37037037037037
5.6000000000000005,52.17391304347826,20.37037037037037
5.7,52.17391304347826,20.37037037037037
5.800000000000001,52.17391304347826,20.37037037037037
5.9,43.47826086956522,20.37037037037037
6.0,43.47826086956522,20.37037037037037
6.1000000000000005,43.47826086956522,20.37037037037037
6.2,39.130434782608695,22.22222222222222
6.300000000000001,39.130434782608695,22.22222222222222
6.4,39.130434782608695,22.22222222222222
6.5,39.130434782608695,22.22222222222222
6.6000000000000005,39.130434782608695,22.22222222222222
6.7,39.130434782608695,24.074074074074073
6.800000000000001,39.130434782608695,25.925925925925924
6.9,39.130434782608695,25.925925925925924
7.0,39.130434782608695,25.925925925925924
7.1000000000000005,39.130434782608695,25.925925925925924
7.2,39.130434782608695,25.925925925925924
7.300000000000001,39.130434782608695,25.925925925925924
7.4,39.130434782608695,25.925925925925924
7.5,39.130434782608695,27.77777777777778
7.6000000000000005,39.130434782608695,27.77777777777778
7.7,39.130434782608695,27.77777777777778
7.800000000000001,39.130434782608695,27.77777777777778
7.9,39.130434782608695,27.77777777777778
8.0,39.130434782608695,27.77777777777778
8.1,39.130434782608695,27.77777777777778
8.200000000000001,34.78260869565217,27.77777777777778
8.3,34.78260869565217,27.77777777777778
8.4,34.78260869565217,29.629629629629626
8.5,34.78260869565217,31.48148148148148
8.6,34.78260869565217,31.48148148148148
8.700000000000001,34.78260869565217,31.48148148148148
8.8,34.78260869565217,31.48148148148148
8.9,34.78260869565217,31.48148148148148
9.0,34.78260869565217,31.48148148148148
9.1,34.78260869565217,31.48148148148148
9.200000000000001,34.78260869565217,31.48148148148148
9.3,34.78260869565217,33.33333333333333
9.4,34.78260869565217,35.18518518518518
9.5,34.78260869565217,35.18518518518518
9.600000000000001,34.78260869565217,35.18518518518518
9.700000000000001,34.78260869565217,35.18518518518518
9.8,30.434782608695656,35.18518518518518
9.9,26.08695652173913,35.18518518518518
10.0,26.08695652173913,35.18518518518518
10.100000000000001,26.08695652173913,35.18518518518518
10.200000000000001,26.08695652173913,35.18518518518518
10.3,26.08695652173913,35.18518518518518
10.4,26.08695652173913,35.18518518518518
10.5,26.08695652173913,35.18518518518518
10.600000000000001,26.08695652173913,35.18518518518518
10.700000000000001,26.08695652173913,35.18518518518518
10.8,26.08695652173913,37.03703703703704
10.9,26.08695652173913,40.74074074074074
11.0,26.08695652173913,40.74074074074074
11.100000000000001,26.08695652173913,40.74074074074074
11.200000000000001,26.08695652173913,40.74074074074074
11.3,26.08695652173913,40.74074074074074
11.4,26.08695652173913,40.74074074074074
11.5,26.08695652173913,40.74074074074074
11.600000000000001,26.08695652173913,40.74074074074074
11.700000000000001,26.08695652173913,40.74074074074074
11.8,26.08695652173913,40.74074074074074
11.9,26.08695652173913,40.74074074074074
12.0,26.08695652173913,40.74074074074074
12.100000000000001,26.08695652173913,40.74074074074074
12.200000000000001,26.08695652173913,40.74074074074074
12.3,26.08695652173913,40.74074074074074
12.4,26.08695652173913,42.592592592592595
12.5,26.08695652173913,42.592592592592595
12.600000000000001,26.08695652173913,42.592592592592595
12.700000000000001,21.73913043478261,42.592592592592595
12.8,21.73913043478261,42.592592592592595
