周波数 (Hz)	レベル (dB)
43.066406	-28.190565
86.132812	-26.972279
129.199219	-28.112560
172.265625	-34.561470
215.332031	-40.104801
258.398438	-46.568043
301.464844	-47.306362
344.531250	-42.315018
387.597656	-41.302029
430.664062	-39.863800
473.730469	-41.824902
516.796875	-47.053097
559.863281	-50.631584
602.929688	-49.423283
645.996094	-48.267776
689.062500	-49.185829
732.128906	-50.481236
775.195312	-49.486282
818.261719	-47.507950
861.328125	-45.428486
904.394531	-44.164070
947.460938	-45.131775
990.527344	-47.177708
1033.593750	-49.889130
1076.660156	-48.927010
1119.726562	-47.062412
1162.792969	-47.540604
1205.859375	-46.781273
1248.925781	-45.696301
1291.992188	-46.248039
1335.058594	-47.031647
1378.125000	-47.026714
1421.191406	-48.932110
1464.257812	-50.874596
1507.324219	-49.970150
1550.390625	-48.080376
1593.457031	-46.857445
1636.523438	-46.740955
1679.589844	-48.153927
1722.656250	-50.641060
1765.722656	-52.186584
1808.789062	-51.846272
1851.855469	-51.000565
1894.921875	-49.764523
1937.988281	-48.328030
1981.054688	-49.016907
2024.121094	-49.361385
2067.187500	-48.441147
2110.253906	-48.349815
2153.320312	-47.959610
2196.386719	-48.166706
2239.453125	-48.120369
2282.519531	-47.840336
2325.585938	-47.210999
2368.652344	-46.284153
2411.718750	-44.723499
2454.785156	-43.035500
2497.851562	-42.772034
2540.917969	-44.108368
2583.984375	-44.697201
2627.050781	-46.210022
2670.117188	-49.438354
2713.183594	-49.401775
2756.250000	-47.714531
2799.316406	-47.413643
2842.382812	-47.371033
2885.449219	-48.934284
2928.515625	-48.902554
2971.582031	-45.295708
3014.648438	-44.438152
3057.714844	-45.207462
3100.781250	-46.620174
3143.847656	-49.140766
3186.914062	-50.970772
3229.980469	-49.537342
3273.046875	-50.740051
3316.113281	-54.738560
3359.179688	-53.185173
3402.246094	-51.309776
3445.312500	-51.777447
3488.378906	-55.835159
3531.445312	-53.585102
3574.511719	-49.915142
3617.578125	-50.453392
3660.644531	-54.866631
3703.710938	-55.282631
3746.777344	-52.853634
3789.843750	-47.338760
3832.910156	-44.132298
3875.976562	-44.123501
3919.042969	-45.956963
3962.109375	-48.097874
4005.175781	-49.588680
4048.242188	-51.089176
4091.308594	-50.305103
4134.375000	-47.497620
4177.441406	-46.994587
4220.507812	-49.489651
4263.574219	-50.236008
4306.640625	-50.433617
4349.707031	-48.500137
4392.773438	-47.644794
4435.839844	-45.898411
4478.906250	-45.107815
4521.972656	-45.028252
4565.039062	-45.391098
4608.105469	-46.260674
4651.171875	-47.586231
4694.238281	-49.231785
4737.304688	-50.801449
4780.371094	-50.828049
4823.437500	-50.242992
4866.503906	-48.818855
4909.570312	-47.130135
4952.636719	-46.903114
4995.703125	-47.746937
5038.769531	-50.368454
5081.835938	-53.610348
5124.902344	-53.923222
5167.968750	-53.574532
5211.035156	-54.614601
5254.101562	-55.500435
5297.167969	-55.096512
5340.234375	-52.950668
5383.300781	-50.058628
5426.367188	-48.394398
5469.433594	-48.384041
5512.500000	-49.181271
5555.566406	-49.039860
5598.632812	-48.477726
5641.699219	-48.367863
5684.765625	-47.608013
5727.832031	-45.867844
5770.898438	-45.280121
5813.964844	-45.979126
5857.031250	-47.217434
5900.097656	-49.562057
5943.164062	-52.347088
5986.230469	-52.192268
6029.296875	-50.281654
6072.363281	-49.703140
6115.429688	-50.912933
6158.496094	-52.724930
6201.562500	-51.935001
6244.628906	-50.677094
6287.695312	-49.264496
6330.761719	-48.641521
6373.828125	-50.368103
6416.894531	-52.444160
6459.960938	-52.883324
6503.027344	-52.779503
6546.093750	-53.978104
6589.160156	-54.759563
6632.226562	-54.391739
6675.292969	-52.352757
6718.359375	-50.424164
6761.425781	-49.556519
6804.492188	-50.269592
6847.558594	-52.569328
6890.625000	-52.623970
6933.691406	-52.060535
6976.757812	-51.375156
7019.824219	-50.981110
7062.890625	-51.115589
7105.957031	-50.514450
7149.023438	-50.642689
7192.089844	-51.168736
7235.156250	-51.724468
7278.222656	-52.069416
7321.289062	-50.317184
7364.355469	-48.448460
7407.421875	-47.651390
7450.488281	-47.562466
7493.554688	-48.013412
7536.621094	-48.170681
7579.687500	-48.790630
7622.753906	-49.209621
7665.820312	-48.997562
7708.886719	-50.309925
7751.953125	-50.461761
7795.019531	-48.759159
7838.085938	-48.662857
7881.152344	-50.925770
7924.218750	-53.864784
7967.285156	-53.503185
8010.351562	-52.348709
8053.417969	-50.637482
8096.484375	-49.871902
8139.550781	-50.384418
8182.617188	-52.652420
8225.683594	-53.999966
8268.750000	-52.503582
8311.816406	-52.090931
8354.882812	-52.453144
8397.949219	-52.779869
8441.015625	-53.557381
8484.082031	-51.803947
8527.148438	-48.927631
8570.214844	-47.348419
8613.281250	-47.555149
8656.347656	-48.096706
8699.414062	-47.385448
8742.480469	-46.383888
8785.546875	-46.990166
8828.613281	-48.741573
8871.679688	-51.115116
8914.746094	-52.759937
8957.812500	-52.078003
9000.878906	-52.546692
9043.945312	-52.194443
9087.011719	-48.579128
9130.078125	-46.561333
9173.144531	-45.837608
9216.210938	-46.135273
9259.277344	-47.996460
9302.343750	-49.785324
9345.410156	-50.108910
9388.476562	-50.517574
9431.542969	-49.422169
9474.609375	-48.516491
9517.675781	-47.600697
9560.742188	-46.645962
9603.808594	-46.443035
9646.875000	-44.943596
9689.941406	-43.956726
9733.007812	-44.659756
9776.074219	-46.710464
9819.140625	-50.375481
9862.207031	-53.279842
9905.273438	-51.253365
9948.339844	-48.848667
9991.406250	-46.860531
10034.472656	-45.915806
10077.539062	-44.894375
10120.605469	-45.164745
10163.671875	-47.302151
10206.738281	-49.554585
10249.804688	-48.952694
10292.871094	-47.900158
10335.937500	-47.557171
10379.003906	-47.870731
10422.070312	-49.272327
10465.136719	-51.353157
10508.203125	-48.568645
10551.269531	-47.465717
10594.335938	-49.883415
10637.402344	-50.889702
10680.468750	-46.921841
10723.535156	-44.675072
10766.601562	-43.939659
10809.667969	-43.705399
10852.734375	-44.068058
10895.800781	-45.212292
10938.867188	-46.383240
10981.933594	-47.937569
11025.000000	-48.089676
11068.066406	-47.144077
11111.132812	-49.500999
11154.199219	-53.600964
11197.265625	-51.121918
11240.332031	-50.441780
11283.398438	-53.445515
11326.464844	-52.981155
11369.531250	-47.430016
11412.597656	-44.782673
11455.664062	-44.281609
11498.730469	-45.834820
11541.796875	-48.686142
11584.863281	-50.229626
11627.929688	-51.566021
11670.996094	-52.465004
11714.062500	-51.043587
11757.128906	-48.132004
11800.195312	-46.033924
11843.261719	-45.322350
11886.328125	-44.521008
11929.394531	-43.544460
11972.460938	-43.739456
12015.527344	-45.266758
12058.593750	-48.324036
12101.660156	-47.224045
12144.726562	-44.045319
12187.792969	-42.780659
12230.859375	-44.062748
12273.925781	-48.676472
12316.992188	-45.166714
12360.058594	-41.395794
12403.125000	-40.534550
12446.191406	-41.021946
12489.257812	-41.148670
12532.324219	-41.200581
12575.390625	-41.696575
12618.457031	-43.975693
12661.523438	-46.171799
12704.589844	-45.228832
12747.656250	-44.170395
12790.722656	-43.993034
12833.789062	-44.452770
12876.855469	-45.172245
12919.921875	-46.299053
12962.988281	-45.907192
13006.054688	-45.958904
13049.121094	-47.127815
13092.187500	-43.870052
13135.253906	-39.894226
13178.320312	-38.940166
13221.386719	-40.981049
13264.453125	-44.089497
13307.519531	-44.080940
13350.585938	-41.257912
13393.652344	-39.936760
13436.718750	-40.291595
13479.785156	-40.477657
13522.851562	-40.892754
13565.917969	-41.792515
13608.984375	-41.270935
13652.050781	-40.370136
13695.117188	-40.049873
13738.183594	-40.686935
13781.250000	-42.722385
13824.316406	-43.672993
13867.382812	-42.002274
13910.449219	-39.658104
13953.515625	-37.111687
13996.582031	-35.105068
14039.648438	-34.784409
14082.714844	-36.194206
14125.781250	-38.478119
14168.847656	-40.623703
14211.914062	-41.550377
14254.980469	-40.783016
14298.046875	-38.752136
14341.113281	-37.678749
14384.179688	-37.419209
14427.246094	-37.309929
14470.312500	-37.666073
14513.378906	-38.711578
14556.445312	-39.026367
14599.511719	-38.549049
14642.578125	-39.760559
14685.644531	-44.191471
14728.710938	-44.400204
14771.777344	-39.604336
14814.843750	-38.166161
14857.910156	-39.393734
14900.976562	-41.339600
14944.042969	-42.184406
14987.109375	-42.117390
15030.175781	-42.666740
15073.242188	-43.082764
15116.308594	-42.608448
15159.375000	-41.404995
15202.441406	-40.647396
15245.507812	-39.796448
15288.574219	-40.027611
15331.640625	-41.150330
15374.707031	-42.099884
15417.773438	-42.105534
15460.839844	-41.958397
15503.906250	-42.934513
15546.972656	-44.662331
15590.039062	-45.199299
15633.105469	-44.885265
15676.171875	-44.659126
15719.238281	-43.735626
15762.304688	-43.003365
15805.371094	-42.201042
15848.437500	-41.928967
15891.503906	-40.925804
15934.570312	-40.745892
15977.636719	-39.710083
16020.703125	-37.202873
16063.769531	-36.111713
16106.835938	-37.896797
16149.902344	-42.957157
16192.968750	-43.871166
16236.035156	-41.711666
16279.101562	-42.012356
16322.167969	-44.022846
16365.234375	-43.790813
16408.300781	-42.732689
16451.367188	-43.777004
16494.433594	-42.137829
16537.500000	-38.614849
16580.566406	-37.879356
16623.632812	-39.853394
16666.699219	-42.768681
16709.765625	-39.624214
16752.832031	-38.801445
16795.898438	-38.409649
16838.964844	-38.085583
16882.031250	-39.398010
16925.097656	-40.972473
16968.164062	-43.219776
17011.230469	-41.476120
17054.296875	-36.387558
17097.363281	-34.939331
17140.429688	-35.879951
17183.496094	-38.300774
17226.562500	-41.074482
17269.628906	-41.041718
17312.695312	-38.292431
17355.761719	-36.418098
17398.828125	-36.455280
17441.894531	-38.923428
17484.960938	-40.364353
17528.027344	-36.852192
17571.093750	-36.053650
17614.160156	-37.988350
17657.226562	-39.918423
17700.292969	-38.968971
17743.359375	-37.487782
17786.425781	-37.152851
17829.492188	-38.990513
17872.558594	-40.877487
17915.625000	-43.192375
17958.691406	-41.746265
18001.757812	-36.888027
18044.824219	-35.233650
18087.890625	-35.578506
18130.957031	-35.963551
18174.023438	-36.164875
18217.089844	-38.517033
18260.156250	-42.015205
18303.222656	-39.848404
18346.289062	-38.118668
18389.355469	-38.397968
18432.421875	-40.739449
18475.488281	-43.955799
