周波数 (Hz)	レベル (dB)
43.066406	-26.414476
86.132812	-22.349218
129.199219	-24.315578
172.265625	-31.999561
215.332031	-39.370819
258.398438	-47.209812
301.464844	-41.123032
344.531250	-35.918182
387.597656	-34.796448
430.664062	-35.756569
473.730469	-39.287998
516.796875	-45.023876
559.863281	-46.203182
602.929688	-46.023914
645.996094	-47.613869
689.062500	-49.133350
732.128906	-51.844959
775.195312	-52.859028
818.261719	-48.320232
861.328125	-40.843979
904.394531	-37.056038
947.460938	-38.063187
990.527344	-40.462769
1033.593750	-42.570061
1076.660156	-46.214039
1119.726562	-49.004921
1162.792969	-47.429199
1205.859375	-44.517689
1248.925781	-43.246571
1291.992188	-42.521149
1335.058594	-42.694393
1378.125000	-43.478004
1421.191406	-45.175323
1464.257812	-48.504219
1507.324219	-49.454060
1550.390625	-43.555897
1593.457031	-39.854660
1636.523438	-40.014580
1679.589844	-43.803020
1722.656250	-50.597103
1765.722656	-47.428268
1808.789062	-44.847878
1851.855469	-43.646606
1894.921875	-40.856960
1937.988281	-41.648228
1981.054688	-43.997326
2024.121094	-46.882000
2067.187500	-47.167934
2110.253906	-43.269943
2153.320312	-41.451660
2196.386719	-41.790981
2239.453125	-43.120647
2282.519531	-42.359623
2325.585938	-42.100895
2368.652344	-42.522186
2411.718750	-40.810070
2454.785156	-41.467789
2497.851562	-41.369698
2540.917969	-42.220570
2583.984375	-45.038448
2627.050781	-43.973377
2670.117188	-43.338886
2713.183594	-45.489613
2756.250000	-47.747959
2799.316406	-50.066605
2842.382812	-48.266468
2885.449219	-46.802616
2928.515625	-46.639687
2971.582031	-46.820023
3014.648438	-46.100857
3057.714844	-44.692345
3100.781250	-43.488831
3143.847656	-45.310612
3186.914062	-46.584076
3229.980469	-46.495018
3273.046875	-45.081791
3316.113281	-43.820797
3359.179688	-45.438789
3402.246094	-46.812073
3445.312500	-47.429089
3488.378906	-49.529819
3531.445312	-52.358814
3574.511719	-52.371475
3617.578125	-50.960487
3660.644531	-50.416210
3703.710938	-49.339844
3746.777344	-48.966763
3789.843750	-50.432034
3832.910156	-50.546124
3875.976562	-48.412746
3919.042969	-49.184452
3962.109375	-50.646465
4005.175781	-53.187363
4048.242188	-51.606255
4091.308594	-50.341476
4134.375000	-51.145275
4177.441406	-49.635654
4220.507812	-47.044605
4263.574219	-47.600239
4306.640625	-49.698479
4349.707031	-51.325916
4392.773438	-50.048164
4435.839844	-48.838364
4478.906250	-49.215412
4521.972656	-49.443806
4565.039062	-48.634724
4608.105469	-48.959946
4651.171875	-49.578732
4694.238281	-51.715019
4737.304688	-49.976200
4780.371094	-49.551323
4823.437500	-47.292938
4866.503906	-46.006882
4909.570312	-46.050907
4952.636719	-44.836514
4995.703125	-44.783146
5038.769531	-46.547310
5081.835938	-50.004162
5124.902344	-55.352306
5167.968750	-52.174385
5211.035156	-52.963326
5254.101562	-54.351810
5297.167969	-52.659424
5340.234375	-50.995377
5383.300781	-51.205791
5426.367188	-49.098888
5469.433594	-47.292511
5512.500000	-48.733086
5555.566406	-49.193657
5598.632812	-48.677307
5641.699219	-50.478127
5684.765625	-51.577477
5727.832031	-49.458618
5770.898438	-49.484276
5813.964844	-52.941853
5857.031250	-49.755722
5900.097656	-45.384804
5943.164062	-43.925457
5986.230469	-45.097572
